date,shift,truck_id,trips,avg_cycle_time_min,payload_t
2026-05-14,中班,TR-07,11.3,39.9,28.9
2026-05-14,中班,TR-08,7.1,69.8,28.8
2026-05-14,中班,TR-09,9.4,48.9,30.6
2026-05-14,中班,TR-10,10.8,42.0,27.6
2026-05-14,中班,TR-11,12.5,42.0,28.1
2026-05-14,中班,TR-12,9.1,53.9,29.7
2026-05-14,中班,TR-13,11.9,35.2,29.9
2026-05-14,中班,TR-15,12.5,39.0,25.8
2026-05-14,中班,TR-16,8.8,54.7,31.4
2026-05-14,中班,TR-17,9.1,48.8,30.7
2026-05-14,中班,TR-19,10.9,40.0,30.1
2026-05-14,中班,TR-20,11.3,41.5,29.8
2026-05-14,夜班,TR-01,12.3,38.4,30.1
2026-05-14,夜班,TR-02,10.0,47.7,27.7
2026-05-14,夜班,TR-03,10.2,48.9,27.9
2026-05-14,夜班,TR-06,11.7,42.6,33.9
2026-05-14,夜班,TR-08,9.2,52.8,28.3
2026-05-14,夜班,TR-09,9.9,46.9,28.9
2026-05-14,夜班,TR-12,9.4,47.0,28.5
2026-05-14,夜班,TR-13,11.8,41.3,29.5
2026-05-14,夜班,TR-14,10.1,48.4,29.1
2026-05-14,夜班,TR-15,14.8,34.2,30.2
2026-05-14,夜班,TR-16,12.2,40.4,28.2
2026-05-14,夜班,TR-17,8.4,54.7,32.2
2026-05-14,夜班,TR-19,9.6,50.6,31.3
2026-05-14,夜班,TR-20,8.3,55.8,30.9
2026-05-15,早班,TR-01,11.3,40.4,33.4
2026-05-15,早班,TR-03,10.6,44.9,29.6
2026-05-15,早班,TR-04,9.9,47.4,33.3
2026-05-15,早班,TR-05,10.1,50.5,34.0
2026-05-15,早班,TR-06,13.0,31.0,31.6
2026-05-15,早班,TR-07,8.5,55.2,31.5
2026-05-15,早班,TR-08,11.2,41.5,29.4
2026-05-15,早班,TR-09,12.1,37.9,30.8
2026-05-15,早班,TR-10,10.3,46.9,33.7
2026-05-15,早班,TR-11,9.6,51.8,29.4
2026-05-15,早班,TR-12,9.8,46.8,29.6
2026-05-15,早班,TR-13,11.9,38.1,30.6
2026-05-15,早班,TR-14,9.7,51.0,27.6
2026-05-15,早班,TR-15,12.5,36.6,29.4
2026-05-15,早班,TR-17,9.8,44.1,28.3
2026-05-15,早班,TR-18,9.6,51.0,34.7
2026-05-15,早班,TR-19,10.6,49.3,29.3
2026-05-15,早班,TR-20,10.1,45.2,31.4
2026-05-15,中班,TR-01,12.1,39.0,31.4
2026-05-15,中班,TR-02,11.9,38.2,27.2
2026-05-15,中班,TR-03,9.0,53.3,30.6
2026-05-15,中班,TR-04,8.5,56.5,27.8
2026-05-15,中班,TR-05,7.4,60.0,28.4
2026-05-15,中班,TR-06,10.3,46.6,30.9
2026-05-15,中班,TR-07,10.2,45.5,30.4
2026-05-15,中班,TR-08,9.6,52.6,29.2
2026-05-15,中班,TR-10,12.7,40.1,31.5
2026-05-15,中班,TR-11,10.7,42.9,31.5
2026-05-15,中班,TR-12,11.7,46.7,32.6
2026-05-15,中班,TR-14,9.9,47.3,29.9
2026-05-15,中班,TR-15,10.5,44.9,29.3
2026-05-15,中班,TR-16,12.5,36.4,28.2
2026-05-15,中班,TR-17,8.3,53.8,29.7
2026-05-15,中班,TR-19,11.0,47.0,33.6
2026-05-15,中班,TR-20,10.4,44.0,29.1
2026-05-15,夜班,TR-02,8.4,56.8,25.1
2026-05-15,夜班,TR-03,10.0,43.4,30.6
2026-05-15,夜班,TR-04,11.6,40.9,30.3
2026-05-15,夜班,TR-05,9.4,55.2,29.4
2026-05-15,夜班,TR-06,11.5,43.4,31.2
2026-05-15,夜班,TR-07,11.3,39.4,31.0
2026-05-15,夜班,TR-08,8.6,58.0,33.2
2026-05-15,夜班,TR-09,11.1,42.5,31.8
2026-05-15,夜班,TR-10,10.6,44.0,28.7
2026-05-15,夜班,TR-11,10.6,45.5,29.3
2026-05-15,夜班,TR-12,8.9,54.0,27.1
2026-05-15,夜班,TR-14,9.0,48.7,32.7
2026-05-15,夜班,TR-15,11.6,39.4,30.9
2026-05-15,夜班,TR-17,7.6,56.9,33.6
2026-05-15,夜班,TR-18,9.3,50.8,31.7
2026-05-16,早班,TR-01,11.1,46.4,30.6
2026-05-16,早班,TR-02,10.8,38.5,32.9
2026-05-16,早班,TR-03,10.5,44.2,29.6
2026-05-16,早班,TR-04,9.7,49.1,25.8
2026-05-16,早班,TR-05,9.6,50.4,29.4
2026-05-16,早班,TR-06,10.4,50.4,30.8
2026-05-16,早班,TR-07,9.5,52.2,31.2
2026-05-16,早班,TR-08,9.6,49.5,29.2
2026-05-16,早班,TR-09,11.6,40.9,27.2
2026-05-16,早班,TR-10,10.1,45.9,31.4
2026-05-16,早班,TR-11,11.3,40.8,32.0
2026-05-16,早班,TR-13,10.4,45.5,30.2
2026-05-16,早班,TR-14,6.5,69.2,31.5
2026-05-16,早班,TR-15,12.7,37.8,30.5
2026-05-16,早班,TR-17,8.0,60.2,34.1
2026-05-16,早班,TR-18,9.8,43.4,31.8
2026-05-16,早班,TR-20,9.2,52.2,31.4
2026-05-16,中班,TR-01,11.1,43.9,30.2
2026-05-16,中班,TR-03,11.8,38.0,29.1
2026-05-16,中班,TR-04,7.9,58.3,31.5
2026-05-16,中班,TR-05,9.2,47.7,31.3
2026-05-16,中班,TR-06,11.8,39.5,33.1
2026-05-16,中班,TR-07,11.2,40.8,27.8
2026-05-16,中班,TR-08,10.3,43.5,29.4
2026-05-16,中班,TR-12,7.8,56.2,28.8
2026-05-16,中班,TR-14,11.1,47.4,30.8
2026-05-16,中班,TR-15,11.1,40.9,28.9
2026-05-16,中班,TR-16,11.9,38.3,33.0
2026-05-16,中班,TR-17,8.4,53.8,29.8
2026-05-16,中班,TR-18,8.2,56.4,28.7
2026-05-16,中班,TR-20,9.5,48.3,31.4
2026-05-16,夜班,TR-01,12.5,38.6,32.1
2026-05-16,夜班,TR-02,8.0,59.4,27.7
2026-05-16,夜班,TR-03,10.7,41.9,27.5
2026-05-16,夜班,TR-04,10.3,42.1,31.4
2026-05-16,夜班,TR-05,8.4,54.1,26.5
2026-05-16,夜班,TR-06,10.6,41.6,28.3
2026-05-16,夜班,TR-09,11.0,41.0,32.1
2026-05-16,夜班,TR-10,12.4,33.5,28.9
2026-05-16,夜班,TR-11,12.0,41.7,29.7
2026-05-16,夜班,TR-12,7.5,59.2,27.1
2026-05-16,夜班,TR-13,13.0,36.6,28.9
2026-05-16,夜班,TR-14,8.6,56.1,27.3
2026-05-16,夜班,TR-15,13.8,30.0,28.8
2026-05-16,夜班,TR-16,13.3,32.3,31.0
2026-05-16,夜班,TR-18,11.1,44.2,29.6
2026-05-16,夜班,TR-19,9.8,50.8,27.9
2026-05-16,夜班,TR-20,10.1,46.5,30.7
2026-05-17,早班,TR-01,13.5,34.3,26.9
2026-05-17,早班,TR-02,10.2,48.1,30.4
2026-05-17,早班,TR-03,9.3,50.2,31.9
2026-05-17,早班,TR-04,10.3,45.9,28.9
2026-05-17,早班,TR-05,8.7,55.6,32.7
2026-05-17,早班,TR-07,12.9,40.0,27.0
2026-05-17,早班,TR-08,11.0,43.1,30.6
2026-05-17,早班,TR-09,11.7,37.4,27.2
2026-05-17,早班,TR-10,12.4,40.0,31.8
2026-05-17,早班,TR-12,9.1,49.2,27.2
2026-05-17,早班,TR-13,10.8,45.7,31.4
2026-05-17,早班,TR-16,11.1,40.7,31.0
2026-05-17,早班,TR-17,6.9,65.3,29.0
2026-05-17,早班,TR-18,11.5,40.4,30.3
2026-05-17,早班,TR-19,9.1,53.8,33.5
2026-05-17,中班,TR-01,9.7,47.0,31.1
2026-05-17,中班,TR-02,10.8,40.9,31.0
2026-05-17,中班,TR-03,11.8,42.4,26.9
2026-05-17,中班,TR-04,10.5,44.6,30.2
2026-05-17,中班,TR-05,9.0,54.4,28.5
2026-05-17,中班,TR-06,12.3,35.6,25.7
2026-05-17,中班,TR-07,10.7,41.4,30.5
2026-05-17,中班,TR-08,10.6,45.2,33.1
2026-05-17,中班,TR-09,11.3,35.8,31.2
2026-05-17,中班,TR-10,11.1,41.9,28.6
2026-05-17,中班,TR-11,10.2,45.7,35.5
2026-05-17,中班,TR-12,9.1,51.6,29.9
2026-05-17,中班,TR-13,10.8,43.3,28.5
2026-05-17,中班,TR-14,10.0,48.1,29.0
2026-05-17,中班,TR-15,14.4,34.8,29.1
2026-05-17,中班,TR-16,10.6,48.8,31.2
2026-05-17,中班,TR-17,11.2,39.7,32.0
2026-05-17,中班,TR-18,8.7,52.5,29.0
2026-05-17,中班,TR-20,9.5,46.3,29.6
2026-05-17,夜班,TR-01,10.2,48.0,28.0
2026-05-17,夜班,TR-02,9.3,54.0,33.1
2026-05-17,夜班,TR-03,10.7,44.2,29.1
2026-05-17,夜班,TR-05,7.7,67.7,30.1
2026-05-17,夜班,TR-06,12.6,35.7,36.3
2026-05-17,夜班,TR-07,5.6,81.6,28.8
2026-05-17,夜班,TR-08,10.0,47.6,33.5
2026-05-17,夜班,TR-09,11.5,40.3,28.7
2026-05-17,夜班,TR-10,11.3,43.4,29.2
2026-05-17,夜班,TR-11,12.5,34.7,31.9
2026-05-17,夜班,TR-12,8.1,56.8,29.1
2026-05-17,夜班,TR-13,9.5,49.3,30.7
2026-05-17,夜班,TR-14,9.4,52.4,31.8
2026-05-17,夜班,TR-16,10.7,44.8,30.3
2026-05-17,夜班,TR-17,9.1,53.1,30.2
2026-05-17,夜班,TR-18,7.6,62.2,33.5
2026-05-18,早班,TR-01,11.4,38.5,29.1
2026-05-18,早班,TR-02,10.2,42.6,29.8
2026-05-18,早班,TR-05,8.9,56.2,31.2
2026-05-18,早班,TR-06,10.3,46.8,28.8
2026-05-18,早班,TR-07,9.4,51.1,28.9
2026-05-18,早班,TR-08,9.0,51.1,30.0
2026-05-18,早班,TR-09,11.3,43.3,30.3
2026-05-18,早班,TR-11,9.1,51.6,31.0
2026-05-18,早班,TR-12,9.0,50.1,31.1
2026-05-18,早班,TR-14,7.8,61.2,30.0
2026-05-18,早班,TR-15,14.5,32.3,30.1
2026-05-18,早班,TR-16,10.6,51.9,33.5
2026-05-18,早班,TR-19,10.2,47.4,31.6
2026-05-18,早班,TR-20,11.6,42.9,29.6
2026-05-18,中班,TR-01,11.6,38.2,29.2
2026-05-18,中班,TR-02,10.0,46.7,31.3
2026-05-18,中班,TR-03,8.0,59.7,28.4
2026-05-18,中班,TR-04,7.8,61.6,29.0
2026-05-18,中班,TR-05,9.4,45.0,30.1
2026-05-18,中班,TR-06,11.8,42.7,30.8
2026-05-18,中班,TR-07,8.5,49.5,31.4
2026-05-18,中班,TR-08,9.3,51.6,28.5
2026-05-18,中班,TR-09,10.8,43.8,28.7
2026-05-18,中班,TR-10,11.3,44.5,33.0
2026-05-18,中班,TR-11,9.8,49.5,28.4
2026-05-18,中班,TR-12,9.1,50.5,29.5
2026-05-18,中班,TR-14,10.2,44.0,31.8
2026-05-18,中班,TR-15,11.9,35.1,33.2
2026-05-18,中班,TR-17,7.6,67.4,34.1
2026-05-18,中班,TR-18,10.9,41.4,29.8
2026-05-18,夜班,TR-01,10.2,44.7,31.7
2026-05-18,夜班,TR-02,8.8,52.1,33.1
2026-05-18,夜班,TR-03,10.1,50.7,31.4
2026-05-18,夜班,TR-04,9.7,47.1,32.0
2026-05-18,夜班,TR-05,6.4,69.3,31.3
2026-05-18,夜班,TR-06,12.4,38.7,28.0
2026-05-18,夜班,TR-07,8.7,54.2,28.8
2026-05-18,夜班,TR-08,9.7,46.4,29.6
2026-05-18,夜班,TR-09,11.0,40.3,33.1
2026-05-18,夜班,TR-10,11.6,41.3,30.6
2026-05-18,夜班,TR-11,11.6,41.8,27.4
2026-05-18,夜班,TR-12,9.7,47.7,26.9
2026-05-18,夜班,TR-14,11.6,41.3,25.9
2026-05-18,夜班,TR-15,13.7,34.4,30.9
2026-05-18,夜班,TR-18,11.9,38.9,30.3
2026-05-18,夜班,TR-20,9.7,48.3,30.7
2026-05-19,早班,TR-01,13.5,33.9,30.7
2026-05-19,早班,TR-02,10.6,47.9,32.0
2026-05-19,早班,TR-03,9.4,47.8,29.1
2026-05-19,早班,TR-04,10.7,47.4,31.0
2026-05-19,早班,TR-06,12.3,38.7,31.0
2026-05-19,早班,TR-07,12.2,39.4,26.6
2026-05-19,早班,TR-09,10.9,43.6,28.5
2026-05-19,早班,TR-10,12.4,31.6,26.5
2026-05-19,早班,TR-11,10.7,48.5,27.3
2026-05-19,早班,TR-13,10.5,41.4,29.0
2026-05-19,早班,TR-17,7.7,57.3,29.8
2026-05-19,早班,TR-19,9.5,54.2,30.1
2026-05-19,早班,TR-20,10.9,46.3,30.9
2026-05-19,中班,TR-01,10.2,48.4,29.2
2026-05-19,中班,TR-02,8.6,52.6,28.8
2026-05-19,中班,TR-03,5.3,87.7,31.7
2026-05-19,中班,TR-05,8.5,55.9,27.3
2026-05-19,中班,TR-06,12.6,38.0,26.9
2026-05-19,中班,TR-07,11.9,41.3,31.9
2026-05-19,中班,TR-08,11.7,43.9,30.3
2026-05-19,中班,TR-09,10.5,45.9,27.4
2026-05-19,中班,TR-10,12.3,44.1,29.8
2026-05-19,中班,TR-11,8.4,60.8,30.4
2026-05-19,中班,TR-12,8.0,58.6,30.3
2026-05-19,中班,TR-15,10.9,40.6,24.9
2026-05-19,中班,TR-16,9.4,48.7,28.2
2026-05-19,中班,TR-17,9.0,51.2,29.2
2026-05-19,中班,TR-20,11.4,43.5,26.8
2026-05-19,夜班,TR-01,9.2,53.3,29.9
2026-05-19,夜班,TR-02,12.0,42.8,28.6
2026-05-19,夜班,TR-03,12.0,41.4,31.6
2026-05-19,夜班,TR-04,9.7,47.3,34.6
2026-05-19,夜班,TR-05,10.0,39.9,33.1
2026-05-19,夜班,TR-06,11.1,43.5,29.2
2026-05-19,夜班,TR-07,9.7,50.3,33.2
2026-05-19,夜班,TR-08,8.2,59.4,32.7
2026-05-19,夜班,TR-09,12.8,37.3,32.5
2026-05-19,夜班,TR-10,12.5,38.2,27.6
2026-05-19,夜班,TR-11,9.9,46.7,29.8
2026-05-19,夜班,TR-12,9.8,44.7,27.7
2026-05-19,夜班,TR-13,11.6,37.2,31.9
2026-05-19,夜班,TR-14,9.9,48.8,29.6
2026-05-19,夜班,TR-15,12.9,36.3,29.2
2026-05-19,夜班,TR-17,9.0,55.2,34.0
2026-05-19,夜班,TR-18,11.4,39.8,29.5
2026-05-19,夜班,TR-20,10.2,41.4,30.1
2026-05-20,早班,TR-01,11.2,42.7,35.1
2026-05-20,早班,TR-02,8.8,49.6,25.9
2026-05-20,早班,TR-05,10.6,48.3,31.8
2026-05-20,早班,TR-06,11.2,42.9,28.0
2026-05-20,早班,TR-07,10.4,47.9,30.4
2026-05-20,早班,TR-08,9.9,50.0,31.6
2026-05-20,早班,TR-09,9.6,48.1,31.3
2026-05-20,早班,TR-10,11.0,43.7,35.0
2026-05-20,早班,TR-11,11.6,39.1,27.2
2026-05-20,早班,TR-12,9.9,48.6,28.5
2026-05-20,早班,TR-13,9.5,51.5,30.9
2026-05-20,早班,TR-14,9.2,51.8,33.1
2026-05-20,早班,TR-16,10.4,43.5,30.1
2026-05-20,早班,TR-17,7.8,60.9,30.1
2026-05-20,早班,TR-18,9.4,50.8,33.2
2026-05-20,早班,TR-19,9.5,46.7,28.9
2026-05-20,早班,TR-20,10.5,43.3,32.5
2026-05-20,中班,TR-01,9.7,48.2,35.6
2026-05-20,中班,TR-03,5.0,93.4,28.8
2026-05-20,中班,TR-04,9.5,49.6,29.4
2026-05-20,中班,TR-05,12.0,39.8,29.0
2026-05-20,中班,TR-06,14.9,30.0,29.2
2026-05-20,中班,TR-07,12.7,36.1,31.0
2026-05-20,中班,TR-08,8.9,53.3,27.4
2026-05-20,中班,TR-09,9.8,53.4,28.8
2026-05-20,中班,TR-10,13.1,33.4,30.2
2026-05-20,中班,TR-11,12.2,35.9,26.3
2026-05-20,中班,TR-13,10.2,46.2,29.5
2026-05-20,中班,TR-16,11.6,40.9,30.8
2026-05-20,中班,TR-17,9.0,50.5,27.9
2026-05-20,中班,TR-18,9.6,48.9,30.8
2026-05-20,夜班,TR-01,11.9,37.6,25.8
2026-05-20,夜班,TR-02,9.3,48.8,30.6
2026-05-20,夜班,TR-03,12.3,40.3,29.4
2026-05-20,夜班,TR-04,7.9,58.7,30.7
2026-05-20,夜班,TR-06,13.9,32.8,30.7
2026-05-20,夜班,TR-07,9.8,45.7,33.6
2026-05-20,夜班,TR-09,8.4,58.2,28.2
2026-05-20,夜班,TR-10,12.4,35.8,29.0
2026-05-20,夜班,TR-11,10.6,42.1,31.9
2026-05-20,夜班,TR-12,10.7,43.8,25.5
2026-05-20,夜班,TR-13,11.5,42.5,29.9
2026-05-20,夜班,TR-15,11.7,36.8,28.9
2026-05-20,夜班,TR-16,11.1,41.8,29.0
2026-05-20,夜班,TR-17,10.3,46.1,29.0
2026-05-20,夜班,TR-18,10.7,44.1,30.5
2026-05-20,夜班,TR-20,10.4,44.1,30.5
2026-05-21,早班,TR-01,11.1,44.0,30.8
2026-05-21,早班,TR-03,8.9,51.7,29.7
2026-05-21,早班,TR-04,10.8,41.2,26.7
2026-05-21,早班,TR-05,10.1,43.8,28.5
2026-05-21,早班,TR-06,11.6,45.0,27.3
2026-05-21,早班,TR-08,8.8,55.0,29.6
2026-05-21,早班,TR-09,10.4,45.7,31.1
2026-05-21,早班,TR-10,11.9,42.6,29.1
2026-05-21,早班,TR-12,8.9,51.7,27.9
2026-05-21,早班,TR-13,11.5,39.4,31.6
2026-05-21,早班,TR-14,9.2,50.4,29.2
2026-05-21,早班,TR-15,12.7,38.9,32.1
2026-05-21,早班,TR-16,9.3,54.3,28.7
2026-05-21,早班,TR-18,10.0,47.8,30.8
2026-05-21,早班,TR-19,9.7,48.7,28.9
2026-05-21,早班,TR-20,10.6,43.3,30.6
2026-05-21,中班,TR-01,12.3,40.0,31.4
2026-05-21,中班,TR-02,10.3,45.3,32.8
2026-05-21,中班,TR-03,12.5,40.0,29.8
2026-05-21,中班,TR-05,10.0,49.7,34.7
2026-05-21,中班,TR-06,14.7,32.3,30.3
2026-05-21,中班,TR-07,7.6,62.2,33.7
2026-05-21,中班,TR-09,11.3,40.8,31.2
2026-05-21,中班,TR-10,11.8,39.4,28.5
2026-05-21,中班,TR-11,10.9,42.6,29.0
2026-05-21,中班,TR-13,11.1,40.6,31.1
2026-05-21,中班,TR-14,8.0,56.5,29.6
2026-05-21,中班,TR-16,11.5,43.7,29.1
2026-05-21,中班,TR-17,7.0,68.0,31.9
2026-05-21,中班,TR-18,12.3,41.6,29.6
2026-05-21,中班,TR-19,10.6,44.9,31.0
2026-05-21,中班,TR-20,9.6,49.3,31.0
2026-05-21,夜班,TR-01,7.3,67.8,33.0
2026-05-21,夜班,TR-02,9.0,51.4,29.9
2026-05-21,夜班,TR-03,6.8,69.1,33.1
2026-05-21,夜班,TR-04,10.0,48.0,27.7
2026-05-21,夜班,TR-05,11.2,45.5,27.0
2026-05-21,夜班,TR-06,13.3,35.2,28.4
2026-05-21,夜班,TR-07,9.5,50.5,29.6
2026-05-21,夜班,TR-08,10.4,47.5,28.9
2026-05-21,夜班,TR-09,10.3,44.4,30.5
2026-05-21,夜班,TR-10,12.4,38.9,30.1
2026-05-21,夜班,TR-11,11.6,40.9,27.7
2026-05-21,夜班,TR-12,7.5,62.9,28.9
2026-05-21,夜班,TR-15,13.7,36.0,30.6
2026-05-21,夜班,TR-16,9.2,52.2,30.0
2026-05-21,夜班,TR-17,8.6,54.5,28.8
2026-05-21,夜班,TR-18,8.5,52.9,29.4
2026-05-21,夜班,TR-19,10.3,45.2,27.2
2026-05-21,夜班,TR-20,9.0,55.2,29.5
2026-05-22,早班,TR-01,10.8,42.6,28.0
2026-05-22,早班,TR-02,10.9,41.3,32.2
2026-05-22,早班,TR-03,9.1,48.0,31.0
2026-05-22,早班,TR-04,8.8,53.9,28.2
2026-05-22,早班,TR-05,10.0,47.6,26.8
2026-05-22,早班,TR-06,10.6,42.0,26.6
2026-05-22,早班,TR-07,10.4,45.8,29.9
2026-05-22,早班,TR-08,10.3,45.5,31.9
2026-05-22,早班,TR-09,12.1,37.1,27.4
2026-05-22,早班,TR-10,10.9,47.2,26.6
2026-05-22,早班,TR-11,10.6,42.2,27.6
2026-05-22,早班,TR-12,7.1,64.7,29.1
2026-05-22,早班,TR-13,11.5,43.2,28.5
2026-05-22,早班,TR-15,13.4,31.2,26.4
2026-05-22,早班,TR-17,8.5,56.5,29.7
2026-05-22,早班,TR-19,10.8,41.6,29.8
2026-05-22,早班,TR-20,9.4,48.7,26.9
2026-05-22,中班,TR-01,11.4,45.4,28.8
2026-05-22,中班,TR-02,10.2,44.8,30.5
2026-05-22,中班,TR-03,9.9,46.8,30.8
2026-05-22,中班,TR-04,10.7,42.0,29.4
2026-05-22,中班,TR-05,9.3,54.4,28.5
2026-05-22,中班,TR-06,10.5,46.5,29.6
2026-05-22,中班,TR-08,7.6,57.0,28.5
2026-05-22,中班,TR-10,11.0,45.6,30.2
2026-05-22,中班,TR-11,11.4,40.1,28.0
2026-05-22,中班,TR-12,7.3,61.1,28.3
2026-05-22,中班,TR-14,8.4,51.4,29.5
2026-05-22,中班,TR-15,12.7,38.1,34.1
2026-05-22,中班,TR-16,10.5,40.3,32.9
2026-05-22,中班,TR-17,10.4,48.6,26.8
2026-05-22,中班,TR-18,11.8,37.0,31.0
2026-05-22,中班,TR-19,9.7,50.1,28.5
2026-05-22,中班,TR-20,8.9,54.1,32.0
2026-05-22,夜班,TR-01,12.2,37.2,28.3
2026-05-22,夜班,TR-02,10.0,47.0,28.7
2026-05-22,夜班,TR-03,7.4,63.3,29.9
2026-05-22,夜班,TR-04,10.6,40.6,29.7
2026-05-22,夜班,TR-06,11.1,40.9,30.8
2026-05-22,夜班,TR-09,10.4,50.3,31.5
2026-05-22,夜班,TR-10,11.5,41.4,29.6
2026-05-22,夜班,TR-11,11.8,35.4,29.2
2026-05-22,夜班,TR-12,7.1,64.8,31.8
2026-05-22,夜班,TR-13,8.6,54.3,31.9
2026-05-22,夜班,TR-14,10.7,48.4,31.1
2026-05-22,夜班,TR-15,10.2,47.8,29.1
2026-05-22,夜班,TR-16,11.3,39.3,30.4
2026-05-22,夜班,TR-17,8.3,57.3,30.3
2026-05-22,夜班,TR-19,8.7,55.6,30.4
2026-05-23,早班,TR-01,11.1,45.4,30.8
2026-05-23,早班,TR-02,9.8,49.5,32.7
2026-05-23,早班,TR-04,12.4,40.5,26.6
2026-05-23,早班,TR-05,8.8,57.3,33.7
2026-05-23,早班,TR-06,11.4,44.9,28.6
2026-05-23,早班,TR-07,11.5,37.7,33.0
2026-05-23,早班,TR-08,12.9,38.7,26.7
2026-05-23,早班,TR-09,11.7,39.3,29.8
2026-05-23,早班,TR-10,12.8,38.4,33.6
2026-05-23,早班,TR-11,9.6,47.9,27.7
2026-05-23,早班,TR-13,10.6,43.0,32.3
2026-05-23,早班,TR-14,7.7,60.3,31.0
2026-05-23,早班,TR-15,13.1,36.2,31.8
2026-05-23,早班,TR-16,9.7,53.3,29.9
2026-05-23,早班,TR-17,8.0,57.1,26.2
2026-05-23,早班,TR-18,9.2,49.1,29.4
2026-05-23,早班,TR-19,10.4,46.6,32.5
2026-05-23,早班,TR-20,11.5,40.6,30.2
2026-05-23,中班,TR-01,12.0,38.1,23.9
2026-05-23,中班,TR-02,8.5,55.3,30.1
2026-05-23,中班,TR-03,9.9,45.5,27.7
2026-05-23,中班,TR-04,9.9,47.2,32.0
2026-05-23,中班,TR-05,6.0,77.7,28.9
2026-05-23,中班,TR-06,11.5,42.0,34.5
2026-05-23,中班,TR-07,11.7,39.8,31.3
2026-05-23,中班,TR-08,10.0,41.0,31.3
2026-05-23,中班,TR-09,11.2,41.6,27.6
2026-05-23,中班,TR-10,10.9,43.4,33.4
2026-05-23,中班,TR-12,7.1,68.4,29.5
2026-05-23,中班,TR-14,9.8,48.4,30.6
2026-05-23,中班,TR-15,13.2,35.9,28.4
2026-05-23,中班,TR-16,8.6,58.4,30.3
2026-05-23,中班,TR-17,7.7,60.3,31.3
2026-05-23,中班,TR-18,8.0,61.2,32.0
2026-05-23,中班,TR-19,7.5,61.6,26.8
2026-05-23,中班,TR-20,8.4,58.1,28.3
2026-05-23,夜班,TR-01,10.6,47.6,29.2
2026-05-23,夜班,TR-02,9.4,47.8,27.5
2026-05-23,夜班,TR-03,9.6,45.4,28.9
2026-05-23,夜班,TR-04,11.8,36.7,34.6
2026-05-23,夜班,TR-06,12.8,35.3,32.0
2026-05-23,夜班,TR-07,11.3,42.5,29.7
2026-05-23,夜班,TR-09,10.6,43.9,31.0
2026-05-23,夜班,TR-10,10.6,43.5,30.2
2026-05-23,夜班,TR-11,9.9,42.2,28.1
2026-05-23,夜班,TR-12,8.8,53.0,32.3
2026-05-23,夜班,TR-13,10.3,43.9,29.4
2026-05-23,夜班,TR-14,9.1,49.2,27.9
2026-05-23,夜班,TR-16,10.5,46.9,27.9
2026-05-23,夜班,TR-17,7.2,66.0,33.6
2026-05-23,夜班,TR-18,9.8,44.5,32.4
2026-05-23,夜班,TR-19,11.9,40.1,27.0
2026-05-23,夜班,TR-20,9.8,48.5,27.6
2026-05-24,早班,TR-01,12.8,38.9,32.1
2026-05-24,早班,TR-02,10.6,50.5,31.9
2026-05-24,早班,TR-03,11.1,43.7,28.6
2026-05-24,早班,TR-04,10.6,38.2,25.4
2026-05-24,早班,TR-05,10.4,46.9,29.4
2026-05-24,早班,TR-06,12.8,34.7,32.6
2026-05-24,早班,TR-07,10.7,44.1,27.9
2026-05-24,早班,TR-08,9.2,52.8,28.5
2026-05-24,早班,TR-09,11.5,37.8,30.2
2026-05-24,早班,TR-12,8.7,55.4,27.8
2026-05-24,早班,TR-13,10.8,41.8,30.8
2026-05-24,早班,TR-14,7.1,66.0,28.3
2026-05-24,早班,TR-15,11.1,42.9,31.9
2026-05-24,早班,TR-16,11.9,37.9,29.1
2026-05-24,早班,TR-17,7.9,60.3,29.4
2026-05-24,早班,TR-18,10.3,49.1,28.6
2026-05-24,早班,TR-20,7.2,65.6,29.2
2026-05-24,中班,TR-01,10.1,49.0,30.6
2026-05-24,中班,TR-02,9.6,50.3,31.0
2026-05-24,中班,TR-04,11.5,38.7,30.0
2026-05-24,中班,TR-05,7.8,58.9,30.4
2026-05-24,中班,TR-06,11.9,41.2,29.1
2026-05-24,中班,TR-07,12.5,39.2,31.4
2026-05-24,中班,TR-08,9.8,47.0,31.8
2026-05-24,中班,TR-09,13.2,36.5,30.6
2026-05-24,中班,TR-11,10.4,43.5,27.5
2026-05-24,中班,TR-12,6.5,80.2,30.0
2026-05-24,中班,TR-14,11.0,45.4,29.7
2026-05-24,中班,TR-15,10.2,40.8,33.0
2026-05-24,中班,TR-16,10.8,38.9,30.9
2026-05-24,中班,TR-17,8.0,57.4,30.7
2026-05-24,中班,TR-18,11.1,43.5,31.3
2026-05-24,中班,TR-19,10.6,42.4,30.7
2026-05-24,中班,TR-20,7.2,68.0,29.4
2026-05-24,夜班,TR-02,8.4,51.4,32.7
2026-05-24,夜班,TR-03,11.1,45.3,29.1
2026-05-24,夜班,TR-04,10.8,49.0,28.2
2026-05-24,夜班,TR-05,7.4,61.7,33.7
2026-05-24,夜班,TR-06,10.7,41.9,28.9
2026-05-24,夜班,TR-07,11.3,41.2,30.0
2026-05-24,夜班,TR-08,9.5,48.0,30.5
2026-05-24,夜班,TR-09,10.8,44.4,28.6
2026-05-24,夜班,TR-10,12.0,37.9,31.4
2026-05-24,夜班,TR-11,8.8,51.9,30.0
2026-05-24,夜班,TR-12,9.0,50.8,31.8
2026-05-24,夜班,TR-13,11.5,39.5,27.1
