date,shift,shovel_id,avg_loading_time_sec,trucks_loaded,ore_volume_t
2025-12-24,中班,ES-05,130.5,72,2347.0
2025-12-24,中班,ES-06,147.4,76,2340.0
2025-12-24,夜班,ES-01,131.5,73,2340.0
2025-12-24,夜班,ES-02,123.3,103,3174.0
2025-12-24,夜班,ES-03,104.9,103,3326.0
2025-12-24,夜班,ES-04,176.8,76,2506.0
2025-12-24,夜班,ES-05,138.0,105,3361.0
2025-12-24,夜班,ES-07,130.4,91,2784.0
2025-12-25,早班,ES-01,139.1,113,3468.0
2025-12-25,早班,ES-02,119.0,118,3636.0
2025-12-25,早班,ES-03,97.5,78,2353.0
2025-12-25,早班,ES-04,179.8,121,3549.0
2025-12-25,早班,ES-05,133.6,103,2997.0
2025-12-25,早班,ES-06,140.4,108,3275.0
2025-12-25,早班,ES-07,152.5,83,2452.0
2025-12-25,早班,ES-08,128.3,90,2722.0
2025-12-25,中班,ES-01,105.1,108,3063.0
2025-12-25,中班,ES-02,119.2,81,2437.0
2025-12-25,中班,ES-04,184.3,105,3362.0
2025-12-25,中班,ES-05,144.0,87,2733.0
2025-12-25,中班,ES-06,126.4,86,2448.0
2025-12-25,中班,ES-07,160.1,75,2350.0
2025-12-25,中班,ES-08,105.8,103,3343.0
2025-12-25,夜班,ES-01,114.8,66,1851.0
2025-12-25,夜班,ES-03,105.5,71,2093.0
2025-12-25,夜班,ES-07,153.1,73,2100.0
2025-12-26,早班,ES-01,110.6,84,2687.0
2025-12-26,早班,ES-02,117.3,113,3513.0
2025-12-26,早班,ES-03,103.5,72,2154.0
2025-12-26,早班,ES-06,118.5,62,1986.0
2025-12-26,早班,ES-07,147.3,101,3220.0
2025-12-26,早班,ES-08,123.1,108,3489.0
2025-12-26,中班,ES-02,129.7,95,2783.0
2025-12-26,中班,ES-03,119.1,149,4629.0
2025-12-26,中班,ES-04,178.9,125,3930.0
2025-12-26,中班,ES-05,124.3,95,3017.0
2025-12-26,中班,ES-06,125.8,109,3251.0
2025-12-26,中班,ES-07,162.4,97,2939.0
2025-12-26,中班,ES-08,130.4,97,2868.0
2025-12-26,夜班,ES-01,130.5,104,3066.0
2025-12-26,夜班,ES-03,158.7,130,4025.0
2025-12-26,夜班,ES-04,172.6,92,2843.0
2025-12-26,夜班,ES-05,132.4,50,1485.0
2025-12-26,夜班,ES-07,157.7,124,3587.0
2025-12-26,夜班,ES-08,123.4,102,3277.0
2025-12-27,早班,ES-02,118.9,73,2367.0
2025-12-27,早班,ES-03,111.9,121,3923.0
2025-12-27,早班,ES-04,185.2,99,3204.0
2025-12-27,早班,ES-05,130.0,82,2364.0
2025-12-27,早班,ES-06,123.4,90,2749.0
2025-12-27,早班,ES-07,148.3,86,2720.0
2025-12-27,早班,ES-08,123.0,105,3198.0
2025-12-27,中班,ES-03,113.0,89,2908.0
2025-12-27,中班,ES-04,179.8,102,2927.0
2025-12-27,中班,ES-05,123.8,111,3125.0
2025-12-27,中班,ES-06,118.7,75,2379.0
2025-12-27,中班,ES-07,149.3,106,3440.0
2025-12-27,中班,ES-08,118.5,106,2984.0
2025-12-27,夜班,ES-01,118.3,109,3197.0
2025-12-27,夜班,ES-02,130.0,66,1951.0
2025-12-27,夜班,ES-03,94.0,111,3612.0
2025-12-27,夜班,ES-04,181.2,93,2927.0
2025-12-27,夜班,ES-05,129.5,94,2669.0
2025-12-27,夜班,ES-06,132.7,111,3585.0
2025-12-28,早班,ES-01,122.1,73,2082.0
2025-12-28,早班,ES-02,123.0,113,3710.0
2025-12-28,早班,ES-03,104.7,76,2413.0
2025-12-28,早班,ES-04,177.3,107,3222.0
2025-12-28,早班,ES-06,132.4,110,3551.0
2025-12-28,早班,ES-08,137.8,70,2108.0
2025-12-28,中班,ES-03,115.2,108,3379.0
2025-12-28,中班,ES-04,186.3,74,2324.0
2025-12-28,中班,ES-05,132.2,79,2429.0
2025-12-28,中班,ES-06,134.1,90,2541.0
2025-12-28,中班,ES-07,159.2,81,2527.0
2025-12-28,夜班,ES-03,111.4,116,3459.0
2025-12-28,夜班,ES-04,179.1,117,3566.0
2025-12-28,夜班,ES-05,122.0,97,2883.0
2025-12-28,夜班,ES-06,127.6,84,2372.0
2025-12-28,夜班,ES-08,101.4,93,2863.0
2025-12-29,早班,ES-01,115.0,108,3438.0
2025-12-29,早班,ES-03,114.6,125,4025.0
2025-12-29,早班,ES-04,180.7,90,2610.0
2025-12-29,早班,ES-05,170.4,82,2416.0
2025-12-29,早班,ES-07,153.1,101,3319.0
2025-12-29,早班,ES-08,128.2,83,2646.0
2025-12-29,中班,ES-01,119.9,83,2536.0
2025-12-29,中班,ES-02,123.9,122,3978.0
2025-12-29,中班,ES-03,113.4,111,3151.0
2025-12-29,中班,ES-04,179.9,68,2236.0
2025-12-29,中班,ES-05,113.7,97,3187.0
2025-12-29,中班,ES-07,154.5,97,2717.0
2025-12-29,中班,ES-08,132.2,110,3442.0
2025-12-29,夜班,ES-01,109.9,84,2726.0
2025-12-29,夜班,ES-02,122.0,83,2436.0
2025-12-29,夜班,ES-03,112.0,80,2638.0
2025-12-29,夜班,ES-04,175.4,94,2673.0
2025-12-29,夜班,ES-05,128.4,96,3011.0
2025-12-29,夜班,ES-06,133.1,122,3755.0
2025-12-29,夜班,ES-08,126.5,91,2902.0
2025-12-30,早班,ES-02,111.1,83,2458.0
2025-12-30,早班,ES-05,125.2,81,2666.0
2025-12-30,早班,ES-06,127.9,98,3082.0
2025-12-30,早班,ES-07,149.8,74,2128.0
2025-12-30,早班,ES-08,120.2,104,3129.0
2025-12-30,中班,ES-01,117.6,68,2066.0
2025-12-30,中班,ES-02,125.9,104,2997.0
2025-12-30,中班,ES-03,108.1,116,3584.0
2025-12-30,中班,ES-04,175.2,64,1829.0
2025-12-30,中班,ES-05,130.9,80,2486.0
2025-12-30,中班,ES-07,131.5,125,4033.0
2025-12-30,中班,ES-08,107.3,93,3003.0
2025-12-30,夜班,ES-02,136.5,62,1862.0
2025-12-30,夜班,ES-04,166.0,93,3005.0
2025-12-30,夜班,ES-05,138.7,53,1624.0
2025-12-30,夜班,ES-06,124.8,90,2524.0
2025-12-30,夜班,ES-08,132.1,102,2886.0
2025-12-31,早班,ES-01,120.6,117,3595.0
2025-12-31,早班,ES-02,116.5,108,3098.0
2025-12-31,早班,ES-04,178.0,94,2831.0
2025-12-31,早班,ES-05,125.4,103,3100.0
2025-12-31,早班,ES-06,134.3,82,2584.0
2025-12-31,早班,ES-07,158.2,90,2832.0
2025-12-31,早班,ES-08,121.7,89,2548.0
2025-12-31,中班,ES-01,131.0,107,3350.0
2025-12-31,中班,ES-02,112.7,108,3081.0
2025-12-31,中班,ES-03,105.4,92,2965.0
2025-12-31,中班,ES-05,132.5,76,2320.0
2025-12-31,中班,ES-06,139.3,104,3273.0
2025-12-31,中班,ES-07,147.3,107,3395.0
2025-12-31,中班,ES-08,121.9,91,2868.0
2025-12-31,夜班,ES-01,118.6,141,4496.0
2025-12-31,夜班,ES-02,121.6,102,3260.0
2025-12-31,夜班,ES-03,116.7,92,2889.0
2025-12-31,夜班,ES-07,140.7,143,4587.0
2025-12-31,夜班,ES-08,115.8,125,3996.0
2026-01-01,早班,ES-01,123.2,97,3000.0
2026-01-01,早班,ES-02,122.3,93,2619.0
2026-01-01,早班,ES-03,114.5,92,2906.0
2026-01-01,早班,ES-05,131.1,54,1657.0
2026-01-01,早班,ES-07,153.6,103,2914.0
2026-01-01,早班,ES-08,127.4,72,2237.0
2026-01-01,中班,ES-02,124.8,107,3220.0
2026-01-01,中班,ES-03,112.5,129,4222.0
2026-01-01,中班,ES-04,199.8,102,3126.0
2026-01-01,中班,ES-05,130.8,98,3049.0
2026-01-01,中班,ES-06,132.0,137,4126.0
2026-01-01,中班,ES-07,160.9,79,2303.0
2026-01-01,夜班,ES-02,122.0,103,2929.0
2026-01-01,夜班,ES-03,111.2,94,2642.0
2026-01-01,夜班,ES-04,183.8,91,2742.0
2026-01-01,夜班,ES-05,151.7,85,2742.0
2026-01-01,夜班,ES-06,112.5,89,2622.0
2026-01-01,夜班,ES-07,147.0,90,2589.0
2026-01-01,夜班,ES-08,130.6,101,2945.0
2026-01-02,早班,ES-03,110.7,113,3168.0
2026-01-02,早班,ES-04,184.9,102,2962.0
2026-01-02,早班,ES-05,122.4,90,2598.0
2026-01-02,早班,ES-06,124.7,116,3453.0
2026-01-02,早班,ES-07,147.0,100,3004.0
2026-01-02,早班,ES-08,127.3,88,2784.0
2026-01-02,中班,ES-01,126.2,106,3139.0
2026-01-02,中班,ES-02,131.9,67,2057.0
2026-01-02,中班,ES-04,190.0,94,2842.0
2026-01-02,中班,ES-05,158.9,82,2476.0
2026-01-02,中班,ES-07,150.6,92,2695.0
2026-01-02,夜班,ES-01,123.4,90,2883.0
2026-01-02,夜班,ES-03,104.1,100,2866.0
2026-01-02,夜班,ES-04,183.9,83,2643.0
2026-01-02,夜班,ES-06,123.6,95,2715.0
2026-01-02,夜班,ES-07,143.5,93,2852.0
2026-01-02,夜班,ES-08,158.5,78,2303.0
2026-01-03,早班,ES-01,110.4,80,2601.0
2026-01-03,早班,ES-02,124.2,87,2791.0
2026-01-03,早班,ES-05,145.6,104,3135.0
2026-01-03,早班,ES-06,136.4,112,3523.0
2026-01-03,早班,ES-07,147.4,86,2828.0
2026-01-03,早班,ES-08,129.8,121,3706.0
2026-01-03,中班,ES-01,116.8,118,3364.0
2026-01-03,中班,ES-02,132.0,74,2329.0
2026-01-03,中班,ES-03,102.0,108,3284.0
2026-01-03,中班,ES-04,174.0,110,3518.0
2026-01-03,中班,ES-05,133.6,108,3112.0
2026-01-03,中班,ES-07,139.1,67,1892.0
2026-01-03,中班,ES-08,111.7,115,3225.0
2026-01-03,夜班,ES-02,137.7,62,1769.0
2026-01-03,夜班,ES-03,110.2,91,2709.0
2026-01-03,夜班,ES-04,179.0,92,2880.0
2026-01-03,夜班,ES-06,129.1,125,3847.0
2026-01-03,夜班,ES-07,148.4,116,3334.0
2026-01-04,早班,ES-03,101.9,110,3578.0
2026-01-04,早班,ES-05,127.4,75,2277.0
2026-01-04,早班,ES-06,122.5,112,3212.0
2026-01-04,早班,ES-07,162.3,97,2912.0
2026-01-04,早班,ES-08,117.1,85,2717.0
2026-01-04,中班,ES-01,112.2,101,3089.0
2026-01-04,中班,ES-05,121.3,82,2566.0
2026-01-04,中班,ES-06,134.4,127,4154.0
2026-01-04,中班,ES-08,124.5,109,3190.0
2026-01-04,夜班,ES-01,123.4,122,3715.0
2026-01-04,夜班,ES-02,125.4,61,1788.0
2026-01-04,夜班,ES-03,110.7,81,2654.0
2026-01-04,夜班,ES-04,169.4,95,3065.0
2026-01-04,夜班,ES-06,130.5,135,4235.0
2026-01-04,夜班,ES-08,122.6,90,2948.0
2026-01-05,早班,ES-01,128.7,124,3605.0
2026-01-05,早班,ES-03,103.1,72,2216.0
2026-01-05,早班,ES-04,176.0,50,1485.0
2026-01-05,早班,ES-06,137.0,66,1883.0
2026-01-05,早班,ES-07,142.5,99,2799.0
2026-01-05,中班,ES-02,118.6,82,2453.0
2026-01-05,中班,ES-03,115.6,123,3749.0
2026-01-05,中班,ES-04,229.8,87,2464.0
2026-01-05,中班,ES-05,117.7,123,3963.0
2026-01-05,中班,ES-06,136.0,80,2342.0
2026-01-05,中班,ES-07,162.6,62,1898.0
2026-01-05,中班,ES-08,127.5,88,2767.0
2026-01-05,夜班,ES-01,120.7,94,2832.0
2026-01-05,夜班,ES-03,103.1,81,2516.0
2026-01-05,夜班,ES-05,133.7,97,2754.0
2026-01-05,夜班,ES-06,114.9,64,1859.0
2026-01-05,夜班,ES-07,131.8,59,1865.0
2026-01-06,早班,ES-01,120.6,51,1484.0
2026-01-06,早班,ES-02,126.7,80,2285.0
2026-01-06,早班,ES-04,176.9,93,3048.0
2026-01-06,早班,ES-05,136.4,76,2188.0
2026-01-06,早班,ES-07,162.8,74,2384.0
2026-01-06,早班,ES-08,135.6,93,2669.0
2026-01-06,中班,ES-01,103.1,114,3442.0
2026-01-06,中班,ES-02,124.2,92,2666.0
2026-01-06,中班,ES-03,112.2,108,3052.0
2026-01-06,中班,ES-04,178.9,79,2239.0
2026-01-06,中班,ES-06,126.3,104,3017.0
2026-01-06,中班,ES-07,158.3,74,2334.0
2026-01-06,夜班,ES-01,117.2,88,2681.0
2026-01-06,夜班,ES-02,119.1,91,2636.0
2026-01-06,夜班,ES-03,103.3,93,2905.0
2026-01-06,夜班,ES-04,245.0,111,3470.0
2026-01-06,夜班,ES-05,131.7,122,3987.0
2026-01-06,夜班,ES-07,154.7,109,3274.0
2026-01-07,早班,ES-03,112.0,120,3658.0
2026-01-07,早班,ES-04,185.0,115,3401.0
2026-01-07,早班,ES-05,120.0,121,3973.0
2026-01-07,早班,ES-06,118.5,113,3578.0
2026-01-07,早班,ES-08,138.3,93,2968.0
2026-01-07,中班,ES-02,126.9,83,2582.0
2026-01-07,中班,ES-04,184.0,121,3961.0
2026-01-07,中班,ES-05,138.8,102,3338.0
2026-01-07,中班,ES-06,132.9,72,2325.0
2026-01-07,中班,ES-07,151.0,100,2921.0
2026-01-07,中班,ES-08,176.4,88,2733.0
2026-01-07,夜班,ES-01,124.5,116,3622.0
2026-01-07,夜班,ES-03,113.7,100,3246.0
2026-01-07,夜班,ES-04,164.1,104,3106.0
2026-01-07,夜班,ES-05,129.9,110,3415.0
2026-01-07,夜班,ES-06,129.0,134,4278.0
2026-01-07,夜班,ES-07,140.5,65,1910.0
2026-01-07,夜班,ES-08,144.9,83,2729.0
2026-01-08,早班,ES-01,113.2,83,2464.0
2026-01-08,早班,ES-02,141.5,131,3673.0
2026-01-08,早班,ES-03,111.5,62,1967.0
2026-01-08,早班,ES-04,166.3,101,3137.0
2026-01-08,早班,ES-05,128.2,83,2403.0
2026-01-08,早班,ES-07,156.9,91,2692.0
2026-01-08,中班,ES-01,184.1,100,2945.0
2026-01-08,中班,ES-03,114.9,84,2646.0
2026-01-08,中班,ES-04,175.9,81,2662.0
2026-01-08,中班,ES-05,120.3,110,3518.0
2026-01-08,中班,ES-06,136.5,104,3133.0
2026-01-08,中班,ES-07,155.1,116,3694.0
2026-01-08,中班,ES-08,130.3,86,2805.0
2026-01-08,夜班,ES-01,111.0,94,2688.0
2026-01-08,夜班,ES-03,107.5,67,2167.0
2026-01-08,夜班,ES-04,176.7,62,1945.0
2026-01-08,夜班,ES-05,138.2,80,2304.0
2026-01-08,夜班,ES-06,123.4,93,2947.0
2026-01-08,夜班,ES-07,148.8,66,2078.0
2026-01-09,早班,ES-01,111.9,71,2023.0
2026-01-09,早班,ES-02,125.4,110,3403.0
2026-01-09,早班,ES-03,99.1,111,3227.0
2026-01-09,早班,ES-04,191.4,77,2303.0
2026-01-09,早班,ES-06,132.3,77,2478.0
2026-01-09,早班,ES-07,149.6,90,2944.0
2026-01-09,早班,ES-08,128.9,96,2746.0
2026-01-09,中班,ES-01,117.4,56,1837.0
2026-01-09,中班,ES-02,129.8,89,2789.0
2026-01-09,中班,ES-03,112.0,108,3513.0
2026-01-09,中班,ES-04,180.0,94,2885.0
2026-01-09,中班,ES-05,138.9,93,2998.0
2026-01-09,中班,ES-06,118.0,81,2377.0
2026-01-09,中班,ES-07,152.2,98,2852.0
2026-01-09,中班,ES-08,127.9,100,3246.0
2026-01-09,夜班,ES-02,123.8,103,3012.0
2026-01-09,夜班,ES-06,120.7,77,2234.0
2026-01-09,夜班,ES-07,155.0,109,3264.0
2026-01-09,夜班,ES-08,130.0,86,2542.0
2026-01-10,早班,ES-01,112.7,88,2888.0
2026-01-10,早班,ES-02,139.2,121,3446.0
2026-01-10,早班,ES-03,109.1,104,3331.0
2026-01-10,早班,ES-04,180.7,94,3086.0
2026-01-10,早班,ES-06,122.3,106,3108.0
2026-01-10,中班,ES-01,122.6,78,2479.0
2026-01-10,中班,ES-02,126.8,97,2871.0
2026-01-10,中班,ES-04,176.2,88,2798.0
2026-01-10,中班,ES-05,123.2,81,2565.0
2026-01-10,中班,ES-06,137.4,137,4039.0
2026-01-10,中班,ES-07,159.4,114,3372.0
2026-01-10,中班,ES-08,110.1,78,2278.0
2026-01-10,夜班,ES-01,119.9,92,2657.0
2026-01-10,夜班,ES-02,121.2,94,2951.0
2026-01-10,夜班,ES-03,95.9,105,3313.0
2026-01-10,夜班,ES-04,176.1,118,3311.0
2026-01-10,夜班,ES-05,140.3,118,3596.0
2026-01-10,夜班,ES-06,136.3,109,3405.0
2026-01-10,夜班,ES-08,122.3,97,2939.0
2026-01-11,早班,ES-01,125.2,88,2483.0
2026-01-11,早班,ES-04,177.4,116,3517.0
2026-01-11,早班,ES-05,126.5,70,2162.0
2026-01-11,中班,ES-01,116.9,79,2454.0
2026-01-11,中班,ES-02,115.8,146,4418.0
2026-01-11,中班,ES-04,180.4,82,2457.0
2026-01-11,中班,ES-05,138.9,74,2413.0
2026-01-11,中班,ES-06,116.1,93,2650.0
2026-01-11,中班,ES-07,159.0,107,3503.0
2026-01-11,夜班,ES-01,115.7,79,2415.0
2026-01-11,夜班,ES-02,121.0,114,3236.0
2026-01-11,夜班,ES-03,113.5,114,3564.0
2026-01-11,夜班,ES-04,189.0,60,1912.0
2026-01-11,夜班,ES-05,118.6,101,3058.0
2026-01-11,夜班,ES-07,152.3,111,3262.0
2026-01-11,夜班,ES-08,119.1,89,2919.0
2026-01-12,早班,ES-01,126.4,98,3136.0
2026-01-12,早班,ES-02,117.3,81,2299.0
2026-01-12,早班,ES-03,101.0,100,2863.0
2026-01-12,早班,ES-04,177.2,79,2594.0
2026-01-12,早班,ES-06,127.0,101,3206.0
2026-01-12,中班,ES-01,102.0,85,2704.0
2026-01-12,中班,ES-03,89.6,97,2935.0
2026-01-12,中班,ES-04,170.7,88,2592.0
2026-01-12,中班,ES-05,126.5,89,2815.0
2026-01-12,中班,ES-07,147.0,90,2601.0
2026-01-12,夜班,ES-01,113.4,94,2964.0
2026-01-12,夜班,ES-02,126.7,98,2828.0
2026-01-12,夜班,ES-03,108.0,96,2789.0
2026-01-12,夜班,ES-05,133.7,75,2104.0
2026-01-12,夜班,ES-06,128.6,102,3159.0
2026-01-12,夜班,ES-07,150.8,100,2996.0
2026-01-12,夜班,ES-08,133.9,85,2498.0
2026-01-13,早班,ES-02,117.4,102,3157.0
2026-01-13,早班,ES-03,112.4,90,2601.0
2026-01-13,早班,ES-04,173.8,95,2699.0
2026-01-13,早班,ES-05,124.5,103,3111.0
2026-01-13,早班,ES-07,165.9,70,2196.0
2026-01-13,早班,ES-08,128.7,103,3009.0
2026-01-13,中班,ES-01,131.7,90,2897.0
2026-01-13,中班,ES-04,182.8,66,1933.0
2026-01-13,中班,ES-05,131.9,60,1963.0
2026-01-13,中班,ES-06,130.5,81,2530.0
2026-01-13,中班,ES-07,145.3,75,2192.0
2026-01-13,中班,ES-08,117.3,102,3036.0
2026-01-13,夜班,ES-01,124.8,51,1628.0
2026-01-13,夜班,ES-02,131.3,84,2503.0
2026-01-13,夜班,ES-03,98.5,123,3449.0
2026-01-13,夜班,ES-04,162.3,93,2676.0
2026-01-13,夜班,ES-05,130.8,84,2470.0
2026-01-13,夜班,ES-06,126.9,91,2573.0
2026-01-13,夜班,ES-07,164.0,86,2701.0
2026-01-14,早班,ES-01,137.1,96,2756.0
2026-01-14,早班,ES-02,134.3,90,2812.0
2026-01-14,早班,ES-03,110.6,97,3180.0
2026-01-14,早班,ES-06,138.9,64,2087.0
2026-01-14,早班,ES-07,147.8,91,2956.0
2026-01-14,早班,ES-08,113.3,88,2516.0
2026-01-14,中班,ES-02,134.0,98,2983.0
2026-01-14,中班,ES-03,133.4,110,3298.0
2026-01-14,中班,ES-04,187.7,96,2899.0
2026-01-14,中班,ES-06,147.7,85,2457.0
2026-01-14,中班,ES-07,152.1,71,2311.0
2026-01-14,夜班,ES-02,122.8,67,1877.0
2026-01-14,夜班,ES-05,114.6,104,3377.0
2026-01-14,夜班,ES-07,144.9,88,2486.0
2026-01-14,夜班,ES-08,128.4,52,1539.0
2026-01-15,早班,ES-01,110.8,92,2623.0
2026-01-15,早班,ES-02,133.3,145,4198.0
2026-01-15,早班,ES-03,116.6,97,2800.0
2026-01-15,早班,ES-04,185.8,106,3090.0
2026-01-15,早班,ES-05,129.3,74,2199.0
2026-01-15,早班,ES-06,126.6,95,2670.0
2026-01-15,早班,ES-07,140.6,85,2412.0
2026-01-15,早班,ES-08,114.6,102,2865.0
2026-01-15,中班,ES-01,132.4,119,3845.0
2026-01-15,中班,ES-02,132.8,86,2612.0
2026-01-15,中班,ES-03,115.1,80,2336.0
2026-01-15,中班,ES-04,175.7,118,3797.0
2026-01-15,中班,ES-05,118.3,79,2256.0
2026-01-15,中班,ES-06,125.7,101,3176.0
2026-01-15,中班,ES-07,152.6,104,3327.0
2026-01-15,夜班,ES-01,118.5,120,3738.0
2026-01-15,夜班,ES-02,128.7,123,3748.0
2026-01-15,夜班,ES-03,114.2,102,3137.0
2026-01-15,夜班,ES-04,176.4,100,2949.0
2026-01-15,夜班,ES-05,121.4,82,2610.0
2026-01-15,夜班,ES-06,120.1,112,3456.0
2026-01-15,夜班,ES-07,144.6,92,2677.0
2026-01-15,夜班,ES-08,116.5,88,2661.0
2026-01-16,早班,ES-01,124.4,93,3016.0
2026-01-16,早班,ES-02,124.0,80,2342.0
2026-01-16,早班,ES-04,173.1,122,3490.0
2026-01-16,早班,ES-05,128.1,95,2834.0
2026-01-16,早班,ES-06,129.1,95,2786.0
2026-01-16,早班,ES-07,165.3,105,3441.0
2026-01-16,早班,ES-08,125.8,86,2740.0
2026-01-16,中班,ES-01,123.1,76,2224.0
2026-01-16,中班,ES-03,107.1,63,1967.0
2026-01-16,中班,ES-05,135.5,80,2554.0
2026-01-16,中班,ES-06,131.0,95,2811.0
2026-01-16,中班,ES-07,155.7,104,3377.0
2026-01-16,中班,ES-08,115.7,78,2348.0
2026-01-16,夜班,ES-01,113.1,64,1965.0
2026-01-16,夜班,ES-02,137.3,75,2290.0
2026-01-16,夜班,ES-03,104.7,50,1527.0
2026-01-16,夜班,ES-05,124.8,104,3393.0
2026-01-16,夜班,ES-06,133.2,104,3131.0
2026-01-16,夜班,ES-07,152.0,112,3301.0
2026-01-16,夜班,ES-08,111.8,114,3639.0
2026-01-17,早班,ES-01,126.3,126,3649.0
2026-01-17,早班,ES-02,129.3,56,1821.0
2026-01-17,早班,ES-03,106.6,136,4447.0
2026-01-17,早班,ES-06,129.6,85,2499.0
2026-01-17,早班,ES-07,155.3,109,3264.0
2026-01-17,早班,ES-08,129.2,50,1539.0
2026-01-17,中班,ES-01,193.6,104,3341.0
2026-01-17,中班,ES-02,133.6,124,3539.0
2026-01-17,中班,ES-04,172.6,124,3718.0
2026-01-17,中班,ES-05,118.1,73,2060.0
2026-01-17,中班,ES-06,126.6,70,2119.0
2026-01-17,中班,ES-07,152.5,83,2351.0
2026-01-17,中班,ES-08,140.3,101,3236.0
2026-01-17,夜班,ES-01,121.9,142,4446.0
2026-01-17,夜班,ES-02,126.7,110,3207.0
2026-01-17,夜班,ES-03,109.2,95,3119.0
2026-01-17,夜班,ES-04,180.0,116,3432.0
2026-01-17,夜班,ES-06,130.6,120,3511.0
2026-01-17,夜班,ES-07,165.2,83,2440.0
2026-01-17,夜班,ES-08,120.5,113,3255.0
2026-01-18,早班,ES-01,120.8,90,2582.0
2026-01-18,早班,ES-03,107.3,105,3295.0
2026-01-18,早班,ES-05,132.1,116,3406.0
2026-01-18,早班,ES-06,136.5,108,3506.0
2026-01-18,早班,ES-07,167.2,89,2922.0
2026-01-18,早班,ES-08,116.0,91,2797.0
2026-01-18,中班,ES-01,107.2,103,2996.0
2026-01-18,中班,ES-02,122.1,116,3298.0
2026-01-18,中班,ES-04,176.8,50,1494.0
2026-01-18,中班,ES-05,122.6,83,2528.0
2026-01-18,中班,ES-06,149.9,79,2598.0
2026-01-18,中班,ES-07,155.7,85,2680.0
2026-01-18,中班,ES-08,117.6,85,2565.0
2026-01-18,夜班,ES-01,122.6,77,2443.0
2026-01-18,夜班,ES-02,121.5,90,2825.0
2026-01-18,夜班,ES-03,118.6,111,3632.0
2026-01-18,夜班,ES-04,173.6,78,2418.0
2026-01-18,夜班,ES-05,131.7,98,3036.0
2026-01-18,夜班,ES-06,128.1,85,2383.0
2026-01-18,夜班,ES-07,144.3,46,1508.0
2026-01-18,夜班,ES-08,131.3,100,2886.0
2026-01-19,早班,ES-01,138.9,70,2117.0
2026-01-19,早班,ES-02,126.8,78,2518.0
2026-01-19,早班,ES-03,113.0,73,2129.0
2026-01-19,早班,ES-04,178.5,112,3194.0
2026-01-19,早班,ES-06,120.4,87,2559.0
2026-01-19,早班,ES-07,147.6,59,1784.0
2026-01-19,早班,ES-08,124.5,93,2875.0
2026-01-19,中班,ES-02,115.1,101,3152.0
2026-01-19,中班,ES-03,115.5,90,2577.0
2026-01-19,中班,ES-04,177.6,102,3298.0
2026-01-19,中班,ES-05,115.6,92,2895.0
2026-01-19,中班,ES-06,126.3,108,3461.0
2026-01-19,中班,ES-07,145.8,67,2078.0
2026-01-19,夜班,ES-01,117.0,90,2672.0
2026-01-19,夜班,ES-02,137.9,106,3207.0
2026-01-19,夜班,ES-03,109.9,83,2435.0
2026-01-19,夜班,ES-04,181.9,88,2779.0
2026-01-19,夜班,ES-05,133.0,116,3599.0
2026-01-19,夜班,ES-08,132.4,74,2208.0
2026-01-20,早班,ES-01,105.0,91,2728.0
2026-01-20,早班,ES-03,98.9,100,3028.0
2026-01-20,早班,ES-05,119.2,113,3394.0
2026-01-20,早班,ES-07,155.7,117,3663.0
2026-01-20,中班,ES-02,126.6,100,3081.0
2026-01-20,中班,ES-04,160.4,116,3773.0
2026-01-20,中班,ES-05,127.0,69,2014.0
2026-01-20,中班,ES-06,138.0,97,2977.0
2026-01-20,中班,ES-07,138.1,75,2197.0
2026-01-20,中班,ES-08,125.9,72,2252.0
2026-01-20,夜班,ES-01,121.5,110,3567.0
2026-01-20,夜班,ES-02,166.8,87,2651.0
2026-01-20,夜班,ES-03,118.9,113,3613.0
2026-01-20,夜班,ES-04,177.4,110,3245.0
2026-01-20,夜班,ES-06,147.0,78,2409.0
2026-01-20,夜班,ES-07,151.6,110,3373.0
2026-01-20,夜班,ES-08,124.6,42,1365.0
2026-01-21,早班,ES-02,130.1,104,3416.0
2026-01-21,早班,ES-03,118.1,107,3022.0
2026-01-21,早班,ES-04,174.9,97,2876.0
2026-01-21,早班,ES-05,180.0,69,2041.0
2026-01-21,早班,ES-07,134.9,123,3548.0
2026-01-21,中班,ES-01,124.1,107,3017.0
2026-01-21,中班,ES-02,166.5,83,2421.0
2026-01-21,中班,ES-04,184.0,82,2382.0
2026-01-21,中班,ES-05,130.0,94,2652.0
2026-01-21,中班,ES-06,134.1,98,3192.0
2026-01-21,中班,ES-08,128.7,76,2447.0
2026-01-21,夜班,ES-01,116.8,93,2646.0
2026-01-21,夜班,ES-02,120.6,76,2499.0
2026-01-21,夜班,ES-03,125.6,102,3185.0
2026-01-21,夜班,ES-04,191.8,76,2495.0
2026-01-21,夜班,ES-05,135.4,100,3147.0
2026-01-21,夜班,ES-06,138.7,73,2188.0
2026-01-21,夜班,ES-07,156.4,97,3054.0
2026-01-22,早班,ES-02,125.0,89,2545.0
2026-01-22,早班,ES-04,192.9,103,3217.0
2026-01-22,早班,ES-07,144.4,101,2964.0
2026-01-22,早班,ES-08,126.7,65,1861.0
2026-01-22,中班,ES-01,121.1,76,2321.0
2026-01-22,中班,ES-03,138.9,99,3225.0
2026-01-22,中班,ES-04,170.4,110,3321.0
2026-01-22,中班,ES-06,139.2,57,1663.0
2026-01-22,中班,ES-07,157.4,71,2314.0
2026-01-22,中班,ES-08,117.1,96,3157.0
