date,equipment_id,equipment_name,build_year,cycle_sec_per_truck,trucks_loaded,work_hours
2025-12-02,WK-20,20#电铲,2012,140.2,500,19.5
2025-12-02,WK-22,22#电铲,2019,121.1,621,20.9
2025-12-02,WK-25,25#电铲,2023,121.7,615,20.8
2025-12-02,WK-28,28#电铲,2016,135.3,508,19.1
2025-12-03,WK-10,10#电铲,2015,139.7,500,19.4
2025-12-03,WK-12,12#电铲,2018,122.8,556,19.0
2025-12-03,WK-15,15#电铲,2020,120.7,571,19.2
2025-12-03,WK-18,18#电铲,2022,121.3,550,18.5
2025-12-03,WK-20,20#电铲,2012,138.5,506,19.5
2025-12-03,WK-22,22#电铲,2019,123.0,612,20.9
2025-12-03,WK-25,25#电铲,2023,123.4,606,20.8
2025-12-03,WK-28,28#电铲,2016,135.4,508,19.1
2025-12-04,WK-10,10#电铲,2015,136.4,512,19.4
2025-12-04,WK-12,12#电铲,2018,125.8,543,19.0
2025-12-04,WK-15,15#电铲,2020,122.7,562,19.2
2025-12-04,WK-18,18#电铲,2022,117.1,569,18.5
2025-12-04,WK-20,20#电铲,2012,139.0,504,19.5
2025-12-04,WK-22,22#电铲,2019,122.9,612,20.9
2025-12-04,WK-25,25#电铲,2023,122.2,612,20.8
2025-12-04,WK-28,28#电铲,2016,137.0,502,19.1
2025-12-05,WK-10,10#电铲,2015,138.5,504,19.4
2025-12-05,WK-12,12#电铲,2018,126.6,539,19.0
2025-12-05,WK-15,15#电铲,2020,125.5,550,19.2
2025-12-05,WK-18,18#电铲,2022,117.5,568,18.5
2025-12-05,WK-20,20#电铲,2012,138.7,505,19.5
2025-12-05,WK-22,22#电铲,2019,121.3,620,20.9
2025-12-05,WK-25,25#电铲,2023,121.4,616,20.8
2025-12-05,WK-28,28#电铲,2016,136.4,504,19.1
2025-12-06,WK-10,10#电铲,2015,136.2,512,19.4
2025-12-06,WK-12,12#电铲,2018,124.7,547,19.0
2025-12-06,WK-15,15#电铲,2020,125.4,550,19.2
2025-12-06,WK-18,18#电铲,2022,119.7,557,18.5
2025-12-06,WK-20,20#电铲,2012,137.0,511,19.5
2025-12-06,WK-22,22#电铲,2019,121.3,620,20.9
2025-12-06,WK-25,25#电铲,2023,121.4,616,20.8
2025-12-06,WK-28,28#电铲,2016,137.9,498,19.1
2025-12-07,WK-10,10#电铲,2015,138.3,505,19.4
2025-12-07,WK-12,12#电铲,2018,126.2,541,19.0
2025-12-07,WK-15,15#电铲,2020,125.4,550,19.2
2025-12-07,WK-18,18#电铲,2022,120.1,555,18.5
2025-12-07,WK-20,20#电铲,2012,136.6,513,19.5
2025-12-07,WK-22,22#电铲,2019,123.4,609,20.9
2025-12-07,WK-25,25#电铲,2023,123.2,607,20.8
2025-12-07,WK-28,28#电铲,2016,140.3,490,19.1
2025-12-08,WK-10,10#电铲,2015,143.4,487,19.4
2025-12-08,WK-12,12#电铲,2018,125.6,543,19.0
2025-12-08,WK-15,15#电铲,2020,125.3,550,19.2
2025-12-08,WK-18,18#电铲,2022,122.3,545,18.5
2025-12-08,WK-20,20#电铲,2012,138.8,504,19.5
2025-12-08,WK-22,22#电铲,2019,123.4,609,20.9
2025-12-08,WK-25,25#电铲,2023,120.9,619,20.8
2025-12-08,WK-28,28#电铲,2016,139.9,492,19.1
2025-12-09,WK-10,10#电铲,2015,140.7,496,19.4
2025-12-09,WK-12,12#电铲,2018,125.0,546,19.0
2025-12-09,WK-15,15#电铲,2020,123.9,557,19.2
2025-12-09,WK-18,18#电铲,2022,119.8,557,18.5
2025-12-09,WK-20,20#电铲,2012,137.4,509,19.5
2025-12-09,WK-22,22#电铲,2019,124.8,603,20.9
2025-12-09,WK-25,25#电铲,2023,120.2,622,20.8
2025-12-09,WK-28,28#电铲,2016,137.5,500,19.1
2025-12-10,WK-10,10#电铲,2015,138.4,505,19.4
2025-12-10,WK-12,12#电铲,2018,122.9,556,19.0
2025-12-10,WK-15,15#电铲,2020,123.3,559,19.2
2025-12-10,WK-18,18#电铲,2022,119.6,557,18.5
2025-12-10,WK-20,20#电铲,2012,135.1,518,19.5
2025-12-10,WK-22,22#电铲,2019,124.4,605,20.9
2025-12-10,WK-25,25#电铲,2023,119.6,625,20.8
2025-12-10,WK-28,28#电铲,2016,137.0,502,19.1
2025-12-11,WK-10,10#电铲,2015,139.5,501,19.4
2025-12-11,WK-12,12#电铲,2018,124.9,547,19.0
2025-12-11,WK-15,15#电铲,2020,123.1,560,19.2
2025-12-11,WK-18,18#电铲,2022,120.1,555,18.5
2025-12-11,WK-20,20#电铲,2012,140.3,499,19.5
2025-12-11,WK-22,22#电铲,2019,123.3,610,20.9
2025-12-11,WK-25,25#电铲,2023,121.7,615,20.8
2025-12-11,WK-28,28#电铲,2016,138.0,498,19.1
2025-12-12,WK-10,10#电铲,2015,142.4,490,19.4
2025-12-12,WK-12,12#电铲,2018,123.6,552,19.0
2025-12-12,WK-15,15#电铲,2020,122.5,563,19.2
2025-12-12,WK-18,18#电铲,2022,120.6,553,18.5
2025-12-12,WK-20,20#电铲,2012,137.6,509,19.5
2025-12-12,WK-22,22#电铲,2019,123.2,610,20.9
2025-12-12,WK-25,25#电铲,2023,122.9,609,20.8
2025-12-12,WK-28,28#电铲,2016,137.8,499,19.1
2025-12-13,WK-10,10#电铲,2015,141.2,494,19.4
2025-12-13,WK-12,12#电铲,2018,124.4,549,19.0
2025-12-13,WK-15,15#电铲,2020,122.6,563,19.2
2025-12-13,WK-18,18#电铲,2022,119.6,557,18.5
2025-12-13,WK-20,20#电铲,2012,137.4,510,19.5
2025-12-13,WK-22,22#电铲,2019,127.4,590,20.9
2025-12-13,WK-25,25#电铲,2023,122.5,611,20.8
2025-12-13,WK-28,28#电铲,2016,136.6,503,19.1
2025-12-14,WK-10,10#电铲,2015,139.9,499,19.4
2025-12-14,WK-12,12#电铲,2018,124.4,549,19.0
2025-12-14,WK-15,15#电铲,2020,123.3,560,19.2
2025-12-14,WK-18,18#电铲,2022,120.6,553,18.5
2025-12-14,WK-20,20#电铲,2012,134.3,521,19.5
2025-12-14,WK-22,22#电铲,2019,123.8,608,20.9
2025-12-14,WK-25,25#电铲,2023,121.3,617,20.8
2025-12-14,WK-28,28#电铲,2016,195.7,93,5.1
2025-12-15,WK-10,10#电铲,2015,137.5,508,19.4
2025-12-15,WK-12,12#电铲,2018,122.2,559,19.0
2025-12-15,WK-15,15#电铲,2020,125.2,551,19.2
2025-12-15,WK-18,18#电铲,2022,119.9,556,18.5
2025-12-15,WK-20,20#电铲,2012,137.7,508,19.5
2025-12-15,WK-22,22#电铲,2019,126.1,596,20.9
2025-12-15,WK-25,25#电铲,2023,122.2,612,20.8
2025-12-15,WK-28,28#电铲,2016,140.0,491,19.1
2025-12-16,WK-10,10#电铲,2015,137.0,510,19.4
2025-12-16,WK-12,12#电铲,2018,123.7,552,19.0
2025-12-16,WK-15,15#电铲,2020,125.3,551,19.2
2025-12-16,WK-18,18#电铲,2022,119.8,557,18.5
2025-12-16,WK-20,20#电铲,2012,139.4,502,19.5
2025-12-16,WK-22,22#电铲,2019,126.5,594,20.9
2025-12-16,WK-25,25#电铲,2023,122.2,612,20.8
2025-12-16,WK-28,28#电铲,2016,143.2,480,19.1
2025-12-17,WK-10,10#电铲,2015,135.0,517,19.4
2025-12-17,WK-12,12#电铲,2018,126.0,542,19.0
2025-12-17,WK-15,15#电铲,2020,125.3,550,19.2
2025-12-17,WK-18,18#电铲,2022,120.8,552,18.5
2025-12-17,WK-20,20#电铲,2012,139.5,502,19.5
2025-12-17,WK-22,22#电铲,2019,123.6,608,20.9
2025-12-17,WK-25,25#电铲,2023,120.6,620,20.8
2025-12-17,WK-28,28#电铲,2016,140.5,489,19.1
2025-12-18,WK-10,10#电铲,2015,135.3,516,19.4
2025-12-18,WK-12,12#电铲,2018,123.8,551,19.0
2025-12-18,WK-15,15#电铲,2020,124.5,554,19.2
2025-12-18,WK-18,18#电铲,2022,120.0,556,18.5
2025-12-18,WK-20,20#电铲,2012,138.8,504,19.5
2025-12-18,WK-22,22#电铲,2019,123.1,611,20.9
2025-12-18,WK-25,25#电铲,2023,122.8,609,20.8
2025-12-18,WK-28,28#电铲,2016,141.1,487,19.1
2025-12-19,WK-10,10#电铲,2015,138.8,503,19.4
2025-12-19,WK-12,12#电铲,2018,122.5,557,19.0
2025-12-19,WK-15,15#电铲,2020,124.0,556,19.2
2025-12-19,WK-18,18#电铲,2022,123.4,541,18.5
2025-12-19,WK-20,20#电铲,2012,138.1,507,19.5
2025-12-19,WK-22,22#电铲,2019,124.6,604,20.9
2025-12-19,WK-25,25#电铲,2023,123.7,605,20.8
2025-12-19,WK-28,28#电铲,2016,139.9,491,19.1
2025-12-20,WK-10,10#电铲,2015,139.7,500,19.4
2025-12-20,WK-12,12#电铲,2018,123.9,551,19.0
2025-12-20,WK-15,15#电铲,2020,123.7,558,19.2
2025-12-20,WK-18,18#电铲,2022,121.0,551,18.5
2025-12-20,WK-20,20#电铲,2012,139.6,502,19.5
2025-12-20,WK-22,22#电铲,2019,124.3,605,20.9
2025-12-20,WK-25,25#电铲,2023,123.5,606,20.8
2025-12-20,WK-28,28#电铲,2016,140.9,488,19.1
2025-12-21,WK-10,10#电铲,2015,138.9,503,19.4
2025-12-21,WK-12,12#电铲,2018,124.9,546,19.0
2025-12-21,WK-15,15#电铲,2020,126.5,545,19.2
2025-12-21,WK-18,18#电铲,2022,122.1,546,18.5
2025-12-21,WK-20,20#电铲,2012,138.7,505,19.5
2025-12-21,WK-22,22#电铲,2019,124.1,606,20.9
2025-12-21,WK-25,25#电铲,2023,127.0,589,20.8
2025-12-21,WK-28,28#电铲,2016,137.3,501,19.1
2025-12-22,WK-10,10#电铲,2015,139.9,499,19.4
2025-12-22,WK-12,12#电铲,2018,124.4,549,19.0
2025-12-22,WK-15,15#电铲,2020,127.0,543,19.2
2025-12-22,WK-18,18#电铲,2022,122.9,543,18.5
2025-12-22,WK-20,20#电铲,2012,136.0,515,19.5
2025-12-22,WK-22,22#电铲,2019,122.1,616,20.9
2025-12-22,WK-25,25#电铲,2023,124.4,602,20.8
2025-12-22,WK-28,28#电铲,2016,142.0,484,19.1
2025-12-23,WK-10,10#电铲,2015,141.1,495,19.4
2025-12-23,WK-12,12#电铲,2018,126.9,538,19.0
2025-12-23,WK-15,15#电铲,2020,125.5,550,19.2
2025-12-23,WK-18,18#电铲,2022,121.4,550,18.5
2025-12-23,WK-20,20#电铲,2012,134.2,522,19.5
2025-12-23,WK-22,22#电铲,2019,124.2,605,20.9
2025-12-23,WK-25,25#电铲,2023,122.2,612,20.8
2025-12-23,WK-28,28#电铲,2016,140.1,491,19.1
2025-12-24,WK-10,10#电铲,2015,138.9,503,19.4
2025-12-24,WK-12,12#电铲,2018,126.1,542,19.0
2025-12-24,WK-15,15#电铲,2020,126.2,547,19.2
2025-12-24,WK-18,18#电铲,2022,121.6,548,18.5
2025-12-24,WK-20,20#电铲,2012,137.9,508,19.5
2025-12-24,WK-22,22#电铲,2019,125.3,600,20.9
2025-12-24,WK-25,25#电铲,2023,122.1,613,20.8
2025-12-24,WK-28,28#电铲,2016,140.5,489,19.1
2025-12-25,WK-10,10#电铲,2015,139.7,500,19.4
2025-12-25,WK-12,12#电铲,2018,124.8,547,19.0
2025-12-25,WK-15,15#电铲,2020,125.2,551,19.2
2025-12-25,WK-18,18#电铲,2022,120.8,552,18.5
2025-12-25,WK-20,20#电铲,2012,139.0,504,19.5
2025-12-25,WK-22,22#电铲,2019,124.3,605,20.9
2025-12-25,WK-25,25#电铲,2023,122.2,612,20.8
2025-12-25,WK-28,28#电铲,2016,137.7,499,19.1
2025-12-26,WK-10,10#电铲,2015,138.5,504,19.4
2025-12-26,WK-12,12#电铲,2018,126.3,540,19.0
2025-12-26,WK-15,15#电铲,2020,124.9,552,19.2
2025-12-26,WK-18,18#电铲,2022,120.0,556,18.5
2025-12-26,WK-20,20#电铲,2012,139.5,502,19.5
2025-12-26,WK-22,22#电铲,2019,124.2,606,20.9
2025-12-26,WK-25,25#电铲,2023,121.5,616,20.8
2025-12-26,WK-28,28#电铲,2016,138.9,495,19.1
2025-12-27,WK-10,10#电铲,2015,138.7,503,19.4
2025-12-27,WK-12,12#电铲,2018,124.6,548,19.0
2025-12-27,WK-15,15#电铲,2020,125.8,548,19.2
2025-12-27,WK-18,18#电铲,2022,120.4,554,18.5
2025-12-27,WK-20,20#电铲,2012,140.6,498,19.5
2025-12-27,WK-22,22#电铲,2019,122.7,613,20.9
2025-12-27,WK-25,25#电铲,2023,122.4,611,20.8
2025-12-27,WK-28,28#电铲,2016,138.9,495,19.1
2025-12-28,WK-10,10#电铲,2015,138.5,504,19.4
2025-12-28,WK-12,12#电铲,2018,127.7,535,19.0
2025-12-28,WK-15,15#电铲,2020,125.9,548,19.2
2025-12-28,WK-18,18#电铲,2022,120.7,553,18.5
2025-12-28,WK-20,20#电铲,2012,139.7,501,19.5
2025-12-28,WK-22,22#电铲,2019,123.6,608,20.9
2025-12-28,WK-25,25#电铲,2023,122.7,610,20.8
2025-12-28,WK-28,28#电铲,2016,138.1,498,19.1
2025-12-29,WK-10,10#电铲,2015,140.8,496,19.4
2025-12-29,WK-12,12#电铲,2018,124.2,550,19.0
2025-12-29,WK-15,15#电铲,2020,122.5,563,19.2
2025-12-29,WK-18,18#电铲,2022,120.1,555,18.5
2025-12-29,WK-20,20#电铲,2012,138.5,506,19.5
2025-12-29,WK-22,22#电铲,2019,122.8,612,20.9
2025-12-29,WK-25,25#电铲,2023,122.5,611,20.8
2025-12-29,WK-28,28#电铲,2016,141.4,486,19.1
2025-12-30,WK-10,10#电铲,2015,140.5,497,19.4
2025-12-30,WK-12,12#电铲,2018,122.0,560,19.0
2025-12-30,WK-15,15#电铲,2020,123.7,558,19.2
2025-12-30,WK-18,18#电铲,2022,121.9,547,18.5
2025-12-30,WK-20,20#电铲,2012,140.1,500,19.5
2025-12-30,WK-22,22#电铲,2019,124.1,606,20.9
2025-12-30,WK-25,25#电铲,2023,122.6,610,20.8
2025-12-30,WK-28,28#电铲,2016,142.1,484,19.1
2025-12-31,WK-10,10#电铲,2015,143.4,487,19.4
2025-12-31,WK-12,12#电铲,2018,125.9,542,19.0
2025-12-31,WK-15,15#电铲,2020,127.6,540,19.2
2025-12-31,WK-18,18#电铲,2022,121.7,548,18.5
2025-12-31,WK-20,20#电铲,2012,139.0,504,19.5
2025-12-31,WK-22,22#电铲,2019,125.0,602,20.9
2025-12-31,WK-25,25#电铲,2023,121.2,617,20.8
2025-12-31,WK-28,28#电铲,2016,136.9,502,19.1
2026-01-01,WK-10,10#电铲,2015,140.6,497,19.4
2026-01-01,WK-12,12#电铲,2018,126.8,538,19.0
2026-01-01,WK-15,15#电铲,2020,126.9,544,19.2
2026-01-01,WK-18,18#电铲,2022,123.0,542,18.5
2026-01-01,WK-20,20#电铲,2012,138.9,504,19.5
2026-01-01,WK-22,22#电铲,2019,126.6,594,20.9
2026-01-01,WK-25,25#电铲,2023,123.4,606,20.8
2026-01-01,WK-28,28#电铲,2016,144.1,477,19.1
2026-01-02,WK-10,10#电铲,2015,141.7,493,19.4
2026-01-02,WK-12,12#电铲,2018,124.2,550,19.0
2026-01-02,WK-15,15#电铲,2020,126.8,544,19.2
2026-01-02,WK-18,18#电铲,2022,122.5,545,18.5
2026-01-02,WK-20,20#电铲,2012,140.9,497,19.5
2026-01-02,WK-22,22#电铲,2019,124.3,605,20.9
2026-01-02,WK-25,25#电铲,2023,122.2,612,20.8
2026-01-02,WK-28,28#电铲,2016,140.5,489,19.1
2026-01-03,WK-10,10#电铲,2015,139.6,500,19.4
2026-01-03,WK-12,12#电铲,2018,127.8,534,19.0
2026-01-03,WK-15,15#电铲,2020,129.4,533,19.2
2026-01-03,WK-18,18#电铲,2022,121.7,548,18.5
2026-01-03,WK-20,20#电铲,2012,142.6,491,19.5
2026-01-03,WK-22,22#电铲,2019,124.5,604,20.9
2026-01-03,WK-25,25#电铲,2023,125.6,596,20.8
2026-01-03,WK-28,28#电铲,2016,140.8,488,19.1
2026-01-04,WK-10,10#电铲,2015,139.8,499,19.4
2026-01-04,WK-12,12#电铲,2018,127.7,535,19.0
2026-01-04,WK-15,15#电铲,2020,124.2,556,19.2
2026-01-04,WK-18,18#电铲,2022,125.0,534,18.5
2026-01-04,WK-20,20#电铲,2012,141.6,494,19.5
2026-01-04,WK-22,22#电铲,2019,124.9,602,20.9
2026-01-04,WK-25,25#电铲,2023,126.7,590,20.8
2026-01-04,WK-28,28#电铲,2016,142.6,482,19.1
2026-01-05,WK-10,10#电铲,2015,141.5,493,19.4
2026-01-05,WK-12,12#电铲,2018,127.9,534,19.0
2026-01-05,WK-15,15#电铲,2020,124.9,552,19.2
2026-01-05,WK-18,18#电铲,2022,123.4,541,18.5
2026-01-05,WK-20,20#电铲,2012,138.5,506,19.5
2026-01-05,WK-22,22#电铲,2019,126.2,596,20.9
2026-01-05,WK-25,25#电铲,2023,124.1,603,20.8
2026-01-05,WK-28,28#电铲,2016,144.3,476,19.1
2026-01-06,WK-10,10#电铲,2015,143.5,487,19.4
2026-01-06,WK-12,12#电铲,2018,126.8,539,19.0
2026-01-06,WK-15,15#电铲,2020,181.7,190,9.6
2026-01-06,WK-18,18#电铲,2022,125.1,533,18.5
2026-01-06,WK-20,20#电铲,2012,140.7,498,19.5
2026-01-06,WK-22,22#电铲,2019,123.7,608,20.9
2026-01-06,WK-25,25#电铲,2023,124.6,600,20.8
2026-01-06,WK-28,28#电铲,2016,142.1,484,19.1
2026-01-07,WK-10,10#电铲,2015,141.6,493,19.4
2026-01-07,WK-12,12#电铲,2018,126.7,539,19.0
2026-01-07,WK-15,15#电铲,2020,130.1,530,19.2
2026-01-07,WK-18,18#电铲,2022,123.4,540,18.5
2026-01-07,WK-20,20#电铲,2012,141.7,494,19.5
2026-01-07,WK-22,22#电铲,2019,126.5,594,20.9
2026-01-07,WK-25,25#电铲,2023,123.2,607,20.8
2026-01-07,WK-28,28#电铲,2016,140.5,489,19.1
2026-01-08,WK-10,10#电铲,2015,140.9,495,19.4
2026-01-08,WK-12,12#电铲,2018,124.6,548,19.0
2026-01-08,WK-15,15#电铲,2020,129.5,533,19.2
2026-01-08,WK-18,18#电铲,2022,122.4,545,18.5
2026-01-08,WK-20,20#电铲,2012,140.8,497,19.5
2026-01-08,WK-22,22#电铲,2019,128.6,585,20.9
2026-01-08,WK-25,25#电铲,2023,123.1,608,20.8
2026-01-08,WK-28,28#电铲,2016,139.5,493,19.1
2026-01-09,WK-10,10#电铲,2015,141.1,495,19.4
2026-01-09,WK-12,12#电铲,2018,126.7,539,19.0
2026-01-09,WK-15,15#电铲,2020,129.0,535,19.2
2026-01-09,WK-18,18#电铲,2022,121.1,551,18.5
2026-01-09,WK-20,20#电铲,2012,140.1,500,19.5
2026-01-09,WK-22,22#电铲,2019,127.6,590,20.9
2026-01-09,WK-25,25#电铲,2023,123.9,604,20.8
2026-01-09,WK-28,28#电铲,2016,142.0,484,19.1
2026-01-10,WK-10,10#电铲,2015,140.1,498,19.4
2026-01-10,WK-12,12#电铲,2018,126.6,539,19.0
2026-01-10,WK-15,15#电铲,2020,128.0,539,19.2
2026-01-10,WK-18,18#电铲,2022,121.0,551,18.5
2026-01-10,WK-20,20#电铲,2012,140.1,500,19.5
2026-01-10,WK-22,22#电铲,2019,127.3,591,20.9
2026-01-10,WK-25,25#电铲,2023,124.8,599,20.8
2026-01-10,WK-28,28#电铲,2016,143.6,479,19.1
2026-01-11,WK-10,10#电铲,2015,140.5,497,19.4
2026-01-11,WK-12,12#电铲,2018,126.1,542,19.0
2026-01-11,WK-15,15#电铲,2020,124.4,555,19.2
2026-01-11,WK-18,18#电铲,2022,122.3,546,18.5
2026-01-11,WK-20,20#电铲,2012,139.9,501,19.5
2026-01-11,WK-22,22#电铲,2019,126.8,593,20.9
2026-01-11,WK-25,25#电铲,2023,123.4,606,20.8
2026-01-11,WK-28,28#电铲,2016,143.5,479,19.1
2026-01-12,WK-10,10#电铲,2015,140.5,497,19.4
2026-01-12,WK-12,12#电铲,2018,124.6,548,19.0
2026-01-12,WK-15,15#电铲,2020,125.9,548,19.2
2026-01-12,WK-18,18#电铲,2022,124.0,538,18.5
2026-01-12,WK-20,20#电铲,2012,140.7,498,19.5
2026-01-12,WK-22,22#电铲,2019,128.7,584,20.9
2026-01-12,WK-25,25#电铲,2023,125.3,597,20.8
2026-01-12,WK-28,28#电铲,2016,142.8,482,19.1
2026-01-13,WK-10,10#电铲,2015,139.2,501,19.4
2026-01-13,WK-12,12#电铲,2018,128.6,531,19.0
2026-01-13,WK-15,15#电铲,2020,129.3,533,19.2
2026-01-13,WK-18,18#电铲,2022,127.6,523,18.5
2026-01-13,WK-20,20#电铲,2012,142.0,493,19.5
2026-01-13,WK-22,22#电铲,2019,126.9,593,20.9
2026-01-13,WK-25,25#电铲,2023,124.6,600,20.8
2026-01-13,WK-28,28#电铲,2016,142.5,483,19.1
2026-01-14,WK-10,10#电铲,2015,141.5,493,19.4
2026-01-14,WK-12,12#电铲,2018,127.1,537,19.0
2026-01-14,WK-15,15#电铲,2020,128.2,538,19.2
2026-01-14,WK-18,18#电铲,2022,123.7,539,18.5
2026-01-14,WK-20,20#电铲,2012,140.4,499,19.5
2026-01-14,WK-22,22#电铲,2019,123.8,607,20.9
2026-01-14,WK-25,25#电铲,2023,126.1,593,20.8
2026-01-14,WK-28,28#电铲,2016,141.9,484,19.1
2026-01-15,WK-10,10#电铲,2015,143.9,485,19.4
2026-01-15,WK-12,12#电铲,2018,123.8,552,19.0
2026-01-15,WK-15,15#电铲,2020,128.5,537,19.2
2026-01-15,WK-18,18#电铲,2022,123.7,539,18.5
2026-01-15,WK-20,20#电铲,2012,142.0,493,19.5
2026-01-15,WK-22,22#电铲,2019,123.6,608,20.9
2026-01-15,WK-25,25#电铲,2023,125.4,597,20.8
2026-01-15,WK-28,28#电铲,2016,142.0,484,19.1
2026-01-16,WK-10,10#电铲,2015,144.0,485,19.4
2026-01-16,WK-12,12#电铲,2018,127.5,536,19.0
2026-01-16,WK-15,15#电铲,2020,126.8,544,19.2
2026-01-16,WK-18,18#电铲,2022,122.9,543,18.5
2026-01-16,WK-20,20#电铲,2012,143.0,490,19.5
2026-01-16,WK-22,22#电铲,2019,123.8,607,20.9
2026-01-16,WK-25,25#电铲,2023,126.0,594,20.8
2026-01-16,WK-28,28#电铲,2016,141.8,485,19.1
2026-01-17,WK-10,10#电铲,2015,142.5,490,19.4
2026-01-17,WK-12,12#电铲,2018,127.8,534,19.0
2026-01-17,WK-15,15#电铲,2020,126.4,546,19.2
2026-01-17,WK-18,18#电铲,2022,122.1,546,18.5
2026-01-17,WK-20,20#电铲,2012,142.3,492,19.5
2026-01-17,WK-22,22#电铲,2019,127.9,588,20.9
2026-01-17,WK-25,25#电铲,2023,128.3,583,20.8
2026-01-17,WK-28,28#电铲,2016,142.1,484,19.1
2026-01-18,WK-10,10#电铲,2015,142.0,492,19.4
2026-01-18,WK-12,12#电铲,2018,126.2,541,19.0
2026-01-18,WK-15,15#电铲,2020,129.8,531,19.2
2026-01-18,WK-18,18#电铲,2022,125.8,530,18.5
2026-01-18,WK-20,20#电铲,2012,141.9,493,19.5
2026-01-18,WK-22,22#电铲,2019,124.8,602,20.9
2026-01-18,WK-25,25#电铲,2023,125.6,596,20.8
2026-01-18,WK-28,28#电铲,2016,146.0,471,19.1
2026-01-19,WK-10,10#电铲,2015,144.3,484,19.4
2026-01-19,WK-12,12#电铲,2018,129.2,528,19.0
2026-01-19,WK-15,15#电铲,2020,128.2,538,19.2
2026-01-19,WK-18,18#电铲,2022,124.5,536,18.5
2026-01-19,WK-20,20#电铲,2012,141.4,495,19.5
2026-01-19,WK-22,22#电铲,2019,130.7,575,20.9
2026-01-19,WK-25,25#电铲,2023,127.0,589,20.8
2026-01-19,WK-28,28#电铲,2016,143.9,478,19.1
2026-01-20,WK-10,10#电铲,2015,143.4,487,19.4
2026-01-20,WK-12,12#电铲,2018,128.1,533,19.0
2026-01-20,WK-15,15#电铲,2020,128.3,538,19.2
2026-01-20,WK-18,18#电铲,2022,124.6,535,18.5
2026-01-20,WK-20,20#电铲,2012,141.5,495,19.5
2026-01-20,WK-22,22#电铲,2019,216.6,139,8.4
2026-01-20,WK-25,25#电铲,2023,126.7,591,20.8
2026-01-20,WK-28,28#电铲,2016,141.7,485,19.1
2026-01-21,WK-10,10#电铲,2015,142.3,491,19.4
2026-01-21,WK-12,12#电铲,2018,126.9,538,19.0
2026-01-21,WK-15,15#电铲,2020,128.5,537,19.2
2026-01-21,WK-18,18#电铲,2022,123.3,541,18.5
2026-01-21,WK-20,20#电铲,2012,143.9,487,19.5
2026-01-21,WK-22,22#电铲,2019,127.1,592,20.9
2026-01-21,WK-25,25#电铲,2023,125.7,595,20.8
2026-01-21,WK-28,28#电铲,2016,143.6,479,19.1
2026-01-22,WK-10,10#电铲,2015,140.9,495,19.4
2026-01-22,WK-12,12#电铲,2018,125.6,544,19.0
2026-01-22,WK-15,15#电铲,2020,131.0,527,19.2
2026-01-22,WK-18,18#电铲,2022,123.9,538,18.5
2026-01-22,WK-20,20#电铲,2012,142.5,491,19.5
2026-01-22,WK-22,22#电铲,2019,129.4,581,20.9
2026-01-22,WK-25,25#电铲,2023,125.4,596,20.8
2026-01-22,WK-28,28#电铲,2016,144.1,477,19.1
2026-01-23,WK-10,10#电铲,2015,142.9,489,19.4
2026-01-23,WK-12,12#电铲,2018,126.1,541,19.0
2026-01-23,WK-15,15#电铲,2020,130.2,530,19.2
2026-01-23,WK-18,18#电铲,2022,123.5,540,18.5
2026-01-23,WK-20,20#电铲,2012,143.7,487,19.5
2026-01-23,WK-22,22#电铲,2019,125.4,600,20.9
2026-01-23,WK-25,25#电铲,2023,125.8,595,20.8
2026-01-23,WK-28,28#电铲,2016,142.3,483,19.1
2026-01-24,WK-10,10#电铲,2015,143.7,486,19.4
2026-01-24,WK-12,12#电铲,2018,125.5,544,19.0
2026-01-24,WK-15,15#电铲,2020,126.0,548,19.2
2026-01-24,WK-18,18#电铲,2022,123.3,541,18.5
2026-01-24,WK-20,20#电铲,2012,143.3,488,19.5
2026-01-24,WK-22,22#电铲,2019,127.5,590,20.9
2026-01-24,WK-25,25#电铲,2023,126.2,593,20.8
2026-01-24,WK-28,28#电铲,2016,143.3,480,19.1
2026-01-25,WK-10,10#电铲,2015,143.4,487,19.4
2026-01-25,WK-12,12#电铲,2018,126.9,538,19.0
2026-01-25,WK-15,15#电铲,2020,127.8,540,19.2
2026-01-25,WK-18,18#电铲,2022,123.5,540,18.5
2026-01-25,WK-20,20#电铲,2012,145.1,483,19.5
2026-01-25,WK-22,22#电铲,2019,128.0,588,20.9
2026-01-25,WK-25,25#电铲,2023,126.4,592,20.8
2026-01-25,WK-28,28#电铲,2016,143.6,479,19.1
2026-01-26,WK-10,10#电铲,2015,145.5,480,19.4
2026-01-26,WK-12,12#电铲,2018,129.4,528,19.0
2026-01-26,WK-15,15#电铲,2020,131.5,525,19.2
2026-01-26,WK-18,18#电铲,2022,125.3,532,18.5
2026-01-26,WK-20,20#电铲,2012,142.8,490,19.5
2026-01-26,WK-22,22#电铲,2019,126.9,593,20.9
2026-01-26,WK-25,25#电铲,2023,126.6,591,20.8
2026-01-26,WK-28,28#电铲,2016,146.7,469,19.1
2026-01-27,WK-10,10#电铲,2015,142.2,491,19.4
2026-01-27,WK-12,12#电铲,2018,128.9,530,19.0
2026-01-27,WK-15,15#电铲,2020,127.7,540,19.2
2026-01-27,WK-18,18#电铲,2022,126.4,527,18.5
2026-01-27,WK-20,20#电铲,2012,141.3,496,19.5
2026-01-27,WK-22,22#电铲,2019,127.6,589,20.9
