date,equipment_id,equipment_name,build_year,trips_per_shift,shifts_worked,payload_t,daily_haulage_t
2026-01-22,TR-12,12#矿车,2013,7.22,2,227.1,3279.3
2026-01-23,TR-01,01#矿车,2017,8.21,2,219.5,3605.5
2026-01-23,TR-02,02#矿车,2021,8.17,2,217.3,3549.7
2026-01-23,TR-03,03#矿车,2019,8.89,2,219.3,3900.2
2026-01-23,TR-04,04#矿车,2014,6.94,3,217.8,4533.6
2026-01-23,TR-05,05#矿车,2022,8.26,2,231.5,3824.7
2026-01-23,TR-06,06#矿车,2018,8.11,3,229.1,5575.0
2026-01-23,TR-07,07#矿车,2020,8.68,2,217.4,3773.8
2026-01-23,TR-08,08#矿车,2015,9.02,3,222.5,6022.4
2026-01-23,TR-09,09#矿车,2023,8.11,3,220.5,5364.2
2026-01-23,TR-10,10#矿车,2016,8.39,2,229.2,3846.6
2026-01-23,TR-11,11#矿车,2021,9.03,2,227.1,4102.0
2026-01-23,TR-12,12#矿车,2013,7.57,3,227.1,5159.2
2026-01-24,TR-01,01#矿车,2017,7.74,3,219.5,5099.5
2026-01-24,TR-02,02#矿车,2021,7.7,2,217.3,3348.5
2026-01-24,TR-03,03#矿车,2019,8.42,3,219.3,5541.3
2026-01-24,TR-04,04#矿车,2014,7.1,2,217.8,3093.3
2026-01-24,TR-05,05#矿车,2022,8.75,2,231.5,4050.1
2026-01-24,TR-06,06#矿车,2018,7.32,3,229.1,5032.7
2026-01-24,TR-07,07#矿车,2020,8.84,3,217.4,5764.8
2026-01-24,TR-08,08#矿车,2015,8.57,2,222.5,3812.1
2026-01-24,TR-09,09#矿车,2023,7.86,3,220.5,5198.3
2026-01-24,TR-10,10#矿车,2016,8.7,3,229.2,5986.3
2026-01-24,TR-11,11#矿车,2021,8.55,2,227.1,3882.7
2026-01-24,TR-12,12#矿车,2013,7.2,2,227.1,3270.3
2026-01-25,TR-01,01#矿车,2017,7.79,2,219.5,3420.2
2026-01-25,TR-02,02#矿车,2021,8.18,3,217.3,5329.9
2026-01-25,TR-03,03#矿车,2019,8.58,3,219.3,5642.5
2026-01-25,TR-04,04#矿车,2014,7.78,3,217.8,5081.2
2026-01-25,TR-05,05#矿车,2022,8.72,2,231.5,4036.4
2026-01-25,TR-06,06#矿车,2018,7.27,3,229.1,4999.5
2026-01-25,TR-07,07#矿车,2020,8.88,2,217.4,3861.3
2026-01-25,TR-08,08#矿车,2015,8.54,2,222.5,3801.8
2026-01-25,TR-09,09#矿车,2023,7.71,3,220.5,5103.1
2026-01-25,TR-10,10#矿车,2016,8.24,3,229.2,5666.3
2026-01-25,TR-11,11#矿车,2021,8.68,2,227.1,3941.9
2026-01-25,TR-12,12#矿车,2013,6.76,3,227.1,4603.2
2026-01-26,TR-01,01#矿车,2017,8.37,3,219.5,5514.5
2026-01-26,TR-02,02#矿车,2021,8.21,3,217.3,5352.0
2026-01-26,TR-03,03#矿车,2019,8.15,3,219.3,5363.5
2026-01-26,TR-04,04#矿车,2014,7.49,3,217.8,4893.0
2026-01-26,TR-05,05#矿车,2022,9.02,3,231.5,6266.6
2026-01-26,TR-06,06#矿车,2018,7.84,3,229.1,5388.5
2026-01-26,TR-07,07#矿车,2020,8.63,3,217.4,5627.4
2026-01-26,TR-08,08#矿车,2015,8.18,2,222.5,3641.2
2026-01-26,TR-09,09#矿车,2023,7.77,3,220.5,5139.0
2026-01-26,TR-10,10#矿车,2016,8.64,3,229.2,5938.7
2026-01-26,TR-11,11#矿车,2021,8.5,3,227.1,5792.8
2026-01-26,TR-12,12#矿车,2013,7.04,3,227.1,4796.4
2026-01-27,TR-01,01#矿车,2017,7.86,3,219.5,5174.8
2026-01-27,TR-02,02#矿车,2021,7.9,3,217.3,5148.9
2026-01-27,TR-03,03#矿车,2019,8.36,3,219.3,5499.9
2026-01-27,TR-04,04#矿车,2014,7.24,3,217.8,4726.6
2026-01-27,TR-05,05#矿车,2022,8.94,3,231.5,6207.7
2026-01-27,TR-06,06#矿车,2018,8.18,3,229.1,5620.5
2026-01-27,TR-07,07#矿车,2020,8.72,3,217.4,5685.9
2026-01-27,TR-08,08#矿车,2015,8.37,3,222.5,5587.6
2026-01-27,TR-09,09#矿车,2023,7.38,3,220.5,4884.8
2026-01-27,TR-10,10#矿车,2016,8.5,3,229.2,5848.4
2026-01-27,TR-11,11#矿车,2021,8.16,2,227.1,3706.1
2026-01-27,TR-12,12#矿车,2013,6.89,2,227.1,3131.5
2026-01-28,TR-01,01#矿车,2017,7.79,2,219.5,3422.2
2026-01-28,TR-02,02#矿车,2021,8.19,3,217.3,5340.0
2026-01-28,TR-03,03#矿车,2019,7.63,3,219.3,5020.6
2026-01-28,TR-04,04#矿车,2014,7.19,3,217.8,4696.9
2026-01-28,TR-05,05#矿车,2022,8.6,3,231.5,5970.0
2026-01-28,TR-06,06#矿车,2018,8.09,2,229.1,3704.5
2026-01-28,TR-07,07#矿车,2020,8.46,2,217.4,3676.2
2026-01-28,TR-08,08#矿车,2015,8.24,3,222.5,5501.7
2026-01-28,TR-09,09#矿车,2023,7.88,3,220.5,5211.8
2026-01-28,TR-10,10#矿车,2016,7.91,3,229.2,5439.2
2026-01-28,TR-11,11#矿车,2021,8.45,2,227.1,3837.1
2026-01-28,TR-12,12#矿车,2013,6.63,2,227.1,3009.8
2026-01-29,TR-01,01#矿车,2017,8.01,3,219.5,5274.3
2026-01-29,TR-02,02#矿车,2021,7.63,2,217.3,3315.0
2026-01-29,TR-03,03#矿车,2019,8.49,2,219.3,3723.0
2026-01-29,TR-04,04#矿车,2014,7.32,2,217.8,3187.8
2026-01-29,TR-05,05#矿车,2022,8.83,2,231.5,4091.0
2026-01-29,TR-06,06#矿车,2018,7.25,3,229.1,4983.3
2026-01-29,TR-07,07#矿车,2020,8.39,2,217.4,3646.1
2026-01-29,TR-08,08#矿车,2015,8.38,3,222.5,5592.6
2026-01-29,TR-09,09#矿车,2023,7.48,2,220.5,3298.0
2026-01-29,TR-10,10#矿车,2016,8.52,2,229.2,3908.5
2026-01-29,TR-11,11#矿车,2021,8.25,2,227.1,3745.5
2026-01-29,TR-12,12#矿车,2013,6.42,3,227.1,4371.5
2026-01-30,TR-01,01#矿车,2017,7.59,3,219.5,5001.2
2026-01-30,TR-02,02#矿车,2021,8.53,2,217.3,3705.4
2026-01-30,TR-03,03#矿车,2019,8.1,3,219.3,5327.2
2026-01-30,TR-04,04#矿车,2014,7.35,2,217.8,3202.6
2026-01-30,TR-05,05#矿车,2022,8.46,2,231.5,3916.8
2026-01-30,TR-06,06#矿车,2018,7.8,2,229.1,3573.1
2026-01-30,TR-07,07#矿车,2020,8.5,3,217.4,5539.8
2026-01-30,TR-08,08#矿车,2015,8.57,3,222.5,5717.8
2026-01-30,TR-09,09#矿车,2023,7.89,2,220.5,3479.8
2026-01-30,TR-10,10#矿车,2016,7.91,3,229.2,5441.9
2026-01-30,TR-11,11#矿车,2021,8.01,3,227.1,5458.5
2026-01-30,TR-12,12#矿车,2013,6.52,3,227.1,4442.1
2026-01-31,TR-01,01#矿车,2017,7.78,3,219.5,5121.3
2026-01-31,TR-02,02#矿车,2021,8.23,2,217.3,3578.5
2026-01-31,TR-03,03#矿车,2019,8.05,3,219.3,5293.8
2026-01-31,TR-04,04#矿车,2014,7.31,3,217.8,4775.1
2026-01-31,TR-05,05#矿车,2022,8.16,2,231.5,3778.0
2026-01-31,TR-06,06#矿车,2018,7.98,2,229.1,3657.9
2026-01-31,TR-07,07#矿车,2020,8.4,3,217.4,5479.3
2026-01-31,TR-08,08#矿车,2015,8.33,3,222.5,5562.8
2026-01-31,TR-09,09#矿车,2023,7.64,3,220.5,5056.3
2026-01-31,TR-10,10#矿车,2016,8.29,3,229.2,5700.1
2026-01-31,TR-11,11#矿车,2021,8.37,3,227.1,5698.8
2026-01-31,TR-12,12#矿车,2013,7.02,2,227.1,3188.4
2026-02-01,TR-01,01#矿车,2017,7.86,3,219.5,5178.5
2026-02-01,TR-02,02#矿车,2021,8.6,3,217.3,5605.2
2026-02-01,TR-03,03#矿车,2019,8.22,3,219.3,5406.4
2026-02-01,TR-04,04#矿车,2014,4.6,0,217.8,0.0
2026-02-01,TR-05,05#矿车,2022,8.45,3,231.5,5865.9
2026-02-01,TR-06,06#矿车,2018,8.04,3,229.1,5526.4
2026-02-01,TR-07,07#矿车,2020,9.22,3,217.4,6012.7
2026-02-01,TR-08,08#矿车,2015,8.43,3,222.5,5624.4
2026-02-01,TR-09,09#矿车,2023,7.57,2,220.5,3340.0
2026-02-01,TR-10,10#矿车,2016,8.77,3,229.2,6029.0
2026-02-01,TR-11,11#矿车,2021,8.4,2,227.1,3816.0
2026-02-01,TR-12,12#矿车,2013,7.67,3,227.1,5224.7
2026-02-02,TR-01,01#矿车,2017,8.23,2,219.5,3614.6
2026-02-02,TR-02,02#矿车,2021,8.71,2,217.3,3783.4
2026-02-02,TR-03,03#矿车,2019,7.85,3,219.3,5166.2
2026-02-02,TR-04,04#矿车,2014,6.99,3,217.8,4564.8
2026-02-02,TR-05,05#矿车,2022,8.36,3,231.5,5807.9
2026-02-02,TR-06,06#矿车,2018,8.15,2,229.1,3736.0
2026-02-02,TR-07,07#矿车,2020,8.48,2,217.4,3685.9
2026-02-02,TR-08,08#矿车,2015,8.31,3,222.5,5549.0
2026-02-02,TR-09,09#矿车,2023,7.43,2,220.5,3276.0
2026-02-02,TR-10,10#矿车,2016,8.71,3,229.2,5993.5
2026-02-02,TR-11,11#矿车,2021,8.57,3,227.1,5837.8
2026-02-02,TR-12,12#矿车,2013,7.14,3,227.1,4863.8
2026-02-03,TR-01,01#矿车,2017,8.53,2,219.5,3743.3
2026-02-03,TR-02,02#矿车,2021,8.38,3,217.3,5461.3
2026-02-03,TR-03,03#矿车,2019,7.92,2,219.3,3474.4
2026-02-03,TR-04,04#矿车,2014,7.18,3,217.8,4689.4
2026-02-03,TR-05,05#矿车,2022,8.16,3,231.5,5670.8
2026-02-03,TR-06,06#矿车,2018,8.01,3,229.1,5504.5
2026-02-03,TR-07,07#矿车,2020,8.56,3,217.4,5583.3
2026-02-03,TR-08,08#矿车,2015,8.43,3,222.5,5624.2
2026-02-03,TR-09,09#矿车,2023,7.9,3,220.5,5228.4
2026-02-03,TR-10,10#矿车,2016,8.18,2,229.2,3751.1
2026-02-03,TR-11,11#矿车,2021,8.46,2,227.1,3841.8
2026-02-03,TR-12,12#矿车,2013,7.26,2,227.1,3297.5
2026-02-04,TR-01,01#矿车,2017,8.48,3,219.5,5588.1
2026-02-04,TR-02,02#矿车,2021,8.27,2,217.3,3595.2
2026-02-04,TR-03,03#矿车,2019,7.94,2,219.3,3480.8
2026-02-04,TR-04,04#矿车,2014,7.26,2,217.8,3160.0
2026-02-04,TR-05,05#矿车,2022,8.19,3,231.5,5690.1
2026-02-04,TR-06,06#矿车,2018,8.0,2,229.1,3665.5
2026-02-04,TR-07,07#矿车,2020,8.3,2,217.4,3609.3
2026-02-04,TR-08,08#矿车,2015,8.71,3,222.5,5816.4
2026-02-04,TR-09,09#矿车,2023,7.76,2,220.5,3422.9
2026-02-04,TR-10,10#矿车,2016,8.36,3,229.2,5751.9
2026-02-04,TR-11,11#矿车,2021,8.5,3,227.1,5788.9
2026-02-04,TR-12,12#矿车,2013,6.87,2,227.1,3120.1
2026-02-05,TR-01,01#矿车,2017,8.27,3,219.5,5448.9
2026-02-05,TR-02,02#矿车,2021,8.33,3,217.3,5427.9
2026-02-05,TR-03,03#矿车,2019,5.26,0,219.3,0.0
2026-02-05,TR-04,04#矿车,2014,6.81,2,217.8,2966.1
2026-02-05,TR-05,05#矿车,2022,8.61,2,231.5,3986.1
2026-02-05,TR-06,06#矿车,2018,8.24,3,229.1,5662.0
2026-02-05,TR-07,07#矿车,2020,8.52,3,217.4,5556.4
2026-02-05,TR-08,08#矿车,2015,8.83,3,222.5,5893.8
2026-02-05,TR-09,09#矿车,2023,7.55,2,220.5,3329.2
2026-02-05,TR-10,10#矿车,2016,8.2,3,229.2,5640.9
2026-02-05,TR-11,11#矿车,2021,8.54,2,227.1,3879.1
2026-02-05,TR-12,12#矿车,2013,6.81,3,227.1,4639.9
2026-02-06,TR-01,01#矿车,2017,7.77,3,219.5,5119.6
2026-02-06,TR-02,02#矿车,2021,8.22,3,217.3,5359.2
2026-02-06,TR-03,03#矿车,2019,8.01,3,219.3,5272.7
2026-02-06,TR-04,04#矿车,2014,6.93,3,217.8,4528.5
2026-02-06,TR-05,05#矿车,2022,8.31,2,231.5,3850.2
2026-02-06,TR-06,06#矿车,2018,7.91,3,229.1,5436.9
2026-02-06,TR-07,07#矿车,2020,8.23,2,217.4,3579.4
2026-02-06,TR-08,08#矿车,2015,8.49,2,222.5,3776.5
2026-02-06,TR-09,09#矿车,2023,7.96,3,220.5,5265.9
2026-02-06,TR-10,10#矿车,2016,8.17,3,229.2,5617.3
2026-02-06,TR-11,11#矿车,2021,7.81,3,227.1,5318.5
2026-02-06,TR-12,12#矿车,2013,7.05,3,227.1,4804.2
2026-02-07,TR-01,01#矿车,2017,7.7,2,219.5,3382.4
2026-02-07,TR-02,02#矿车,2021,7.96,3,217.3,5186.3
2026-02-07,TR-03,03#矿车,2019,8.04,3,219.3,5288.8
2026-02-07,TR-04,04#矿车,2014,7.45,3,217.8,4867.1
2026-02-07,TR-05,05#矿车,2022,8.64,2,231.5,3999.2
2026-02-07,TR-06,06#矿车,2018,7.95,2,229.1,3643.6
2026-02-07,TR-07,07#矿车,2020,8.0,2,217.4,3476.6
2026-02-07,TR-08,08#矿车,2015,8.82,3,222.5,5886.2
2026-02-07,TR-09,09#矿车,2023,7.67,3,220.5,5070.8
2026-02-07,TR-10,10#矿车,2016,8.5,3,229.2,5843.1
2026-02-07,TR-11,11#矿车,2021,8.34,2,227.1,3789.6
2026-02-07,TR-12,12#矿车,2013,6.98,2,227.1,3172.1
2026-02-08,TR-01,01#矿车,2017,7.95,2,219.5,3488.9
2026-02-08,TR-02,02#矿车,2021,7.97,2,217.3,3462.7
2026-02-08,TR-03,03#矿车,2019,8.22,3,219.3,5411.3
2026-02-08,TR-04,04#矿车,2014,7.32,2,217.8,3186.4
2026-02-08,TR-05,05#矿车,2022,8.32,3,231.5,5775.6
2026-02-08,TR-06,06#矿车,2018,8.51,3,229.1,5850.2
2026-02-08,TR-07,07#矿车,2020,8.58,3,217.4,5593.7
2026-02-08,TR-08,08#矿车,2015,7.81,3,222.5,5215.1
2026-02-08,TR-09,09#矿车,2023,7.43,2,220.5,3276.9
2026-02-08,TR-10,10#矿车,2016,8.58,3,229.2,5901.4
2026-02-08,TR-11,11#矿车,2021,7.8,2,227.1,3543.2
2026-02-08,TR-12,12#矿车,2013,6.78,2,227.1,3081.1
2026-02-09,TR-01,01#矿车,2017,8.27,3,219.5,5449.4
2026-02-09,TR-02,02#矿车,2021,7.8,3,217.3,5087.9
2026-02-09,TR-03,03#矿车,2019,8.19,3,219.3,5387.2
2026-02-09,TR-04,04#矿车,2014,6.89,2,217.8,3001.2
2026-02-09,TR-05,05#矿车,2022,8.59,2,231.5,3979.7
2026-02-09,TR-06,06#矿车,2018,7.78,2,229.1,3565.7
2026-02-09,TR-07,07#矿车,2020,8.31,2,217.4,3613.0
2026-02-09,TR-08,08#矿车,2015,8.36,3,222.5,5582.5
2026-02-09,TR-09,09#矿车,2023,7.93,2,220.5,3498.5
2026-02-09,TR-10,10#矿车,2016,8.83,3,229.2,6070.7
2026-02-09,TR-11,11#矿车,2021,7.89,2,227.1,3582.4
2026-02-09,TR-12,12#矿车,2013,6.77,3,227.1,4610.6
2026-02-10,TR-01,01#矿车,2017,8.67,3,219.5,5712.6
2026-02-10,TR-02,02#矿车,2021,7.93,3,217.3,5167.0
2026-02-10,TR-03,03#矿车,2019,8.52,2,219.3,3737.1
2026-02-10,TR-04,04#矿车,2014,6.95,3,217.8,4541.2
2026-02-10,TR-05,05#矿车,2022,8.53,2,231.5,3951.2
2026-02-10,TR-06,06#矿车,2018,7.84,3,229.1,5386.1
2026-02-10,TR-07,07#矿车,2020,8.53,2,217.4,3710.2
2026-02-10,TR-08,08#矿车,2015,8.23,3,222.5,5493.9
2026-02-10,TR-09,09#矿车,2023,7.71,2,220.5,3399.6
2026-02-10,TR-10,10#矿车,2016,8.49,3,229.2,5840.1
2026-02-10,TR-11,11#矿车,2021,8.33,3,227.1,5676.2
2026-02-10,TR-12,12#矿车,2013,6.67,3,227.1,4544.0
2026-02-11,TR-01,01#矿车,2017,8.08,3,219.5,5322.8
2026-02-11,TR-02,02#矿车,2021,8.01,3,217.3,5219.6
2026-02-11,TR-03,03#矿车,2019,8.62,2,219.3,3781.2
2026-02-11,TR-04,04#矿车,2014,7.07,3,217.8,4616.4
2026-02-11,TR-05,05#矿车,2022,8.75,3,231.5,6080.8
2026-02-11,TR-06,06#矿车,2018,8.24,3,229.1,5663.1
2026-02-11,TR-07,07#矿车,2020,8.5,3,217.4,5540.0
2026-02-11,TR-08,08#矿车,2015,8.27,3,222.5,5521.6
2026-02-11,TR-09,09#矿车,2023,7.92,3,220.5,5242.4
2026-02-11,TR-10,10#矿车,2016,8.21,2,229.2,3763.6
2026-02-11,TR-11,11#矿车,2021,8.14,2,227.1,3697.1
2026-02-11,TR-12,12#矿车,2013,6.76,3,227.1,4605.4
2026-02-12,TR-01,01#矿车,2017,8.09,3,219.5,5328.1
2026-02-12,TR-02,02#矿车,2021,7.9,3,217.3,5150.1
2026-02-12,TR-03,03#矿车,2019,8.39,3,219.3,5518.1
2026-02-12,TR-04,04#矿车,2014,6.65,3,217.8,4341.9
2026-02-12,TR-05,05#矿车,2022,8.64,2,231.5,4000.5
2026-02-12,TR-06,06#矿车,2018,7.53,3,229.1,5173.5
2026-02-12,TR-07,07#矿车,2020,8.36,3,217.4,5453.5
2026-02-12,TR-08,08#矿车,2015,8.28,2,222.5,3685.8
2026-02-12,TR-09,09#矿车,2023,7.72,3,220.5,5107.4
2026-02-12,TR-10,10#矿车,2016,8.24,3,229.2,5668.6
2026-02-12,TR-11,11#矿车,2021,8.42,2,227.1,3824.2
2026-02-12,TR-12,12#矿车,2013,7.17,2,227.1,3254.6
2026-02-13,TR-01,01#矿车,2017,8.04,3,219.5,5293.6
2026-02-13,TR-02,02#矿车,2021,8.25,3,217.3,5379.3
2026-02-13,TR-03,03#矿车,2019,8.18,2,219.3,3588.1
2026-02-13,TR-04,04#矿车,2014,7.12,3,217.8,4649.2
2026-02-13,TR-05,05#矿车,2022,8.88,3,231.5,6167.1
2026-02-13,TR-06,06#矿车,2018,7.47,3,229.1,5135.1
2026-02-13,TR-07,07#矿车,2020,8.9,2,217.4,3867.2
2026-02-13,TR-08,08#矿车,2015,7.87,3,222.5,5253.8
2026-02-13,TR-09,09#矿车,2023,7.37,2,220.5,3250.4
2026-02-13,TR-10,10#矿车,2016,8.42,2,229.2,3858.4
2026-02-13,TR-11,11#矿车,2021,8.42,3,227.1,5737.5
2026-02-13,TR-12,12#矿车,2013,7.0,3,227.1,4772.2
2026-02-14,TR-01,01#矿车,2017,7.94,3,219.5,5232.1
2026-02-14,TR-02,02#矿车,2021,8.35,3,217.3,5440.4
2026-02-14,TR-03,03#矿车,2019,8.11,2,219.3,3557.7
2026-02-14,TR-04,04#矿车,2014,7.1,3,217.8,4638.5
2026-02-14,TR-05,05#矿车,2022,9.03,2,231.5,4182.6
2026-02-14,TR-06,06#矿车,2018,7.76,3,229.1,5332.4
2026-02-14,TR-07,07#矿车,2020,8.73,3,217.4,5690.0
2026-02-14,TR-08,08#矿车,2015,7.88,3,222.5,5259.4
2026-02-14,TR-09,09#矿车,2023,7.66,2,220.5,3376.8
2026-02-14,TR-10,10#矿车,2016,8.09,3,229.2,5560.4
2026-02-14,TR-11,11#矿车,2021,8.47,2,227.1,3845.3
2026-02-14,TR-12,12#矿车,2013,6.94,3,227.1,4728.5
2026-02-15,TR-01,01#矿车,2017,7.69,3,219.5,5062.8
2026-02-15,TR-02,02#矿车,2021,7.8,2,217.3,3390.9
2026-02-15,TR-03,03#矿车,2019,7.67,3,219.3,5049.3
2026-02-15,TR-04,04#矿车,2014,6.8,3,217.8,4442.1
2026-02-15,TR-05,05#矿车,2022,9.02,3,231.5,6264.6
2026-02-15,TR-06,06#矿车,2018,7.99,2,229.1,3659.6
2026-02-15,TR-07,07#矿车,2020,8.54,3,217.4,5566.0
2026-02-15,TR-08,08#矿车,2015,8.53,3,222.5,5692.6
2026-02-15,TR-09,09#矿车,2023,7.69,3,220.5,5090.1
2026-02-15,TR-10,10#矿车,2016,8.03,3,229.2,5524.6
2026-02-15,TR-11,11#矿车,2021,8.39,2,227.1,3808.7
2026-02-15,TR-12,12#矿车,2013,7.37,2,227.1,3346.8
2026-02-16,TR-01,01#矿车,2017,8.23,3,219.5,5419.8
2026-02-16,TR-02,02#矿车,2021,7.95,2,217.3,3454.7
2026-02-16,TR-03,03#矿车,2019,8.11,2,219.3,3555.3
2026-02-16,TR-04,04#矿车,2014,6.91,3,217.8,4513.4
2026-02-16,TR-05,05#矿车,2022,8.15,2,231.5,3771.8
2026-02-16,TR-06,06#矿车,2018,7.59,2,229.1,3476.8
2026-02-16,TR-07,07#矿车,2020,8.61,3,217.4,5613.4
2026-02-16,TR-08,08#矿车,2015,8.18,2,222.5,3642.1
2026-02-16,TR-09,09#矿车,2023,7.71,3,220.5,5102.9
2026-02-16,TR-10,10#矿车,2016,8.4,2,229.2,3850.2
2026-02-16,TR-11,11#矿车,2021,7.99,3,227.1,5440.5
2026-02-16,TR-12,12#矿车,2013,6.72,2,227.1,3054.7
2026-02-17,TR-01,01#矿车,2017,7.63,3,219.5,5023.6
2026-02-17,TR-02,02#矿车,2021,7.89,3,217.3,5143.3
2026-02-17,TR-03,03#矿车,2019,8.22,3,219.3,5406.1
2026-02-17,TR-04,04#矿车,2014,7.18,3,217.8,4688.0
2026-02-17,TR-05,05#矿车,2022,8.66,3,231.5,6012.0
2026-02-17,TR-06,06#矿车,2018,7.91,3,229.1,5439.2
2026-02-17,TR-07,07#矿车,2020,8.22,3,217.4,5357.3
2026-02-17,TR-08,08#矿车,2015,8.06,3,222.5,5379.1
2026-02-17,TR-09,09#矿车,2023,7.83,2,220.5,3452.4
2026-02-17,TR-10,10#矿车,2016,8.0,2,229.2,3669.4
2026-02-17,TR-11,11#矿车,2021,8.26,3,227.1,5629.0
2026-02-17,TR-12,12#矿车,2013,6.77,3,227.1,4609.9
2026-02-18,TR-01,01#矿车,2017,7.68,2,219.5,3373.8
2026-02-18,TR-02,02#矿车,2021,8.34,2,217.3,3625.3
2026-02-18,TR-03,03#矿车,2019,8.06,3,219.3,5301.8
2026-02-18,TR-04,04#矿车,2014,7.17,2,217.8,3123.6
2026-02-18,TR-05,05#矿车,2022,8.22,3,231.5,5710.2
2026-02-18,TR-06,06#矿车,2018,7.74,3,229.1,5317.3
2026-02-18,TR-07,07#矿车,2020,8.18,3,217.4,5336.7
2026-02-18,TR-08,08#矿车,2015,8.34,3,222.5,5567.1
2026-02-18,TR-09,09#矿车,2023,7.92,3,220.5,5238.2
2026-02-18,TR-10,10#矿车,2016,7.92,3,229.2,5447.2
2026-02-18,TR-11,11#矿车,2021,8.33,2,227.1,3782.1
2026-02-18,TR-12,12#矿车,2013,6.99,3,227.1,4759.6
2026-02-19,TR-01,01#矿车,2017,7.82,3,219.5,5148.6
2026-02-19,TR-02,02#矿车,2021,7.88,2,217.3,3422.9
2026-02-19,TR-03,03#矿车,2019,8.02,3,219.3,5276.6
2026-02-19,TR-04,04#矿车,2014,7.13,3,217.8,4654.5
2026-02-19,TR-05,05#矿车,2022,7.8,2,231.5,3611.1
2026-02-19,TR-06,06#矿车,2018,7.82,3,229.1,5371.4
2026-02-19,TR-07,07#矿车,2020,8.58,2,217.4,3730.6
2026-02-19,TR-08,08#矿车,2015,8.25,2,222.5,3669.4
2026-02-19,TR-09,09#矿车,2023,7.7,2,220.5,3397.3
2026-02-19,TR-10,10#矿车,2016,8.28,2,229.2,3796.2
2026-02-19,TR-11,11#矿车,2021,8.42,2,227.1,3824.7
2026-02-19,TR-12,12#矿车,2013,7.12,3,227.1,4853.4
2026-02-20,TR-01,01#矿车,2017,8.04,2,219.5,3528.8
2026-02-20,TR-02,02#矿车,2021,8.07,3,217.3,5259.1
2026-02-20,TR-03,03#矿车,2019,7.25,2,219.3,3177.9
2026-02-20,TR-04,04#矿车,2014,7.11,2,217.8,3095.6
2026-02-20,TR-05,05#矿车,2022,8.23,3,231.5,5719.5
2026-02-20,TR-06,06#矿车,2018,7.54,3,229.1,5184.6
2026-02-20,TR-07,07#矿车,2020,8.58,3,217.4,5593.6
2026-02-20,TR-08,08#矿车,2015,8.23,3,222.5,5492.6
2026-02-20,TR-09,09#矿车,2023,7.88,3,220.5,5211.7
2026-02-20,TR-10,10#矿车,2016,8.32,3,229.2,5719.1
2026-02-20,TR-11,11#矿车,2021,8.68,3,227.1,5915.4
2026-02-20,TR-12,12#矿车,2013,6.83,3,227.1,4653.5
2026-02-21,TR-01,01#矿车,2017,7.69,3,219.5,5063.1
2026-02-21,TR-02,02#矿车,2021,8.39,3,217.3,5470.7
2026-02-21,TR-03,03#矿车,2019,8.21,3,219.3,5400.6
2026-02-21,TR-04,04#矿车,2014,7.0,3,217.8,4569.8
2026-02-21,TR-05,05#矿车,2022,8.28,3,231.5,5749.7
2026-02-21,TR-06,06#矿车,2018,7.83,3,229.1,5380.8
2026-02-21,TR-07,07#矿车,2020,8.67,3,217.4,5651.9
2026-02-21,TR-08,08#矿车,2015,8.39,2,222.5,3731.6
2026-02-21,TR-09,09#矿车,2023,8.25,3,220.5,5454.3
2026-02-21,TR-10,10#矿车,2016,8.41,3,229.2,5780.8
2026-02-21,TR-11,11#矿车,2021,8.58,3,227.1,5846.3
2026-02-21,TR-12,12#矿车,2013,6.78,3,227.1,4621.0
2026-02-22,TR-01,01#矿车,2017,8.03,2,219.5,3526.8
2026-02-22,TR-02,02#矿车,2021,8.07,2,217.3,3508.8
2026-02-22,TR-03,03#矿车,2019,7.79,3,219.3,5124.1
2026-02-22,TR-04,04#矿车,2014,7.18,2,217.8,3125.5
2026-02-22,TR-05,05#矿车,2022,8.52,2,231.5,3945.4
2026-02-22,TR-06,06#矿车,2018,8.11,3,229.1,5573.1
2026-02-22,TR-07,07#矿车,2020,8.63,2,217.4,3753.2
2026-02-22,TR-08,08#矿车,2015,8.3,3,222.5,5542.3
2026-02-22,TR-09,09#矿车,2023,7.66,3,220.5,5068.0
2026-02-22,TR-10,10#矿车,2016,8.82,2,229.2,4043.7
2026-02-22,TR-11,11#矿车,2021,8.07,3,227.1,5496.3
2026-02-22,TR-12,12#矿车,2013,7.21,3,227.1,4911.0
2026-02-23,TR-01,01#矿车,2017,8.3,2,219.5,3642.5
2026-02-23,TR-02,02#矿车,2021,7.98,3,217.3,5203.1
2026-02-23,TR-03,03#矿车,2019,7.62,3,219.3,5012.6
2026-02-23,TR-04,04#矿车,2014,6.67,3,217.8,4354.5
2026-02-23,TR-05,05#矿车,2022,8.5,3,231.5,5902.7
2026-02-23,TR-06,06#矿车,2018,8.53,3,229.1,5859.5
2026-02-23,TR-07,07#矿车,2020,8.17,3,217.4,5329.1
2026-02-23,TR-08,08#矿车,2015,8.32,3,222.5,5554.8
2026-02-23,TR-09,09#矿车,2023,8.19,3,220.5,5418.7
2026-02-23,TR-10,10#矿车,2016,8.54,2,229.2,3915.3
2026-02-23,TR-11,11#矿车,2021,8.05,3,227.1,5481.8
2026-02-23,TR-12,12#矿车,2013,7.03,3,227.1,4788.6
2026-02-24,TR-01,01#矿车,2017,7.84,3,219.5,5161.0
2026-02-24,TR-02,02#矿车,2021,7.7,2,217.3,3348.5
